country,term,count
AR,MALIGNANT NEOPLASM PROGRESSION,1
AR,MEDICAL INDUCTION OF COMA,1
AR,MELAENA,1
AR,MENINGITIS,1
AR,MENINGITIS MENINGOCOCCAL,1
AR,MENINGITIS TUBERCULOUS,1
AR,METASTASES TO BONE,1
AR,METASTASES TO LUNG,1
AR,MIGRAINE,1
AR,MOBILITY DECREASED,1
AR,MULTI-ORGAN DISORDER,1
AR,MULTI-ORGAN FAILURE,1
AR,MUSCULOSKELETAL DISORDER,1
AR,NASAL OBSTRUCTION,1
AR,NASOPHARYNGITIS,1
AR,NAUSEA,1
AR,NEONATAL RESPIRATORY DISTRESS SYNDROME,1
AR,NEOPLASM PROGRESSION,1
AR,NEPHROPATHY TOXIC,1
AR,NIGHT SWEATS,1
AR,NODULE,1
AR,NONINFECTIVE SIALOADENITIS,1
AR,OEDEMA,1
AR,OROPHARYNGEAL PAIN,1
AR,OROPHARYNGEAL PLAQUE,1
AR,OSTEOARTHRITIS,1
AR,OSTEOPENIA,1
AR,OSTEOPOROSIS,1
AR,OTITIS EXTERNA,1
AR,PAIN,1
AR,PAIN IN EXTREMITY,1
AR,PARACOCCIDIOIDES INFECTION,1
AR,PARAESTHESIA,1
AR,PERIARTHRITIS,1
AR,PHARYNGEAL ERYTHEMA,1
AR,PHARYNGEAL ULCERATION,1
AR,PHARYNGITIS,1
AR,PHARYNGOTONSILLITIS,1
AR,PHOTOSENSITIVITY REACTION,1
AR,PLASMA CELL MYELOMA,1
AR,PLATELET COUNT DECREASED,1
AR,PLEOCYTOSIS,1
AR,PNEUMONIA CRYPTOCOCCAL,1
AR,PNEUMONITIS,1
AR,PNEUMONITIS CHEMICAL,1
AR,PNEUMOTHORAX,1
AR,POST PROCEDURAL INFECTION,1
AR,PREMATURE LABOUR,1
AR,PREMATURE RUPTURE OF MEMBRANES,1
AR,PRESCRIBED UNDERDOSE,1
AR,PROSTATE CANCER METASTATIC,1
AR,PROTEUS INFECTION,1
AR,PULMONARY CAVITATION,1
AR,PULMONARY EMBOLISM,1
AR,PULMONARY FIBROSIS,1
AR,PULMONARY HAEMORRHAGE,1
AR,PULMONARY HYPERTENSION,1
AR,PULMONARY HYPOPERFUSION,1
AR,PURPURA,1
AR,PYELONEPHRITIS,1
AR,PYELONEPHRITIS ACUTE,1
AR,RASH ERYTHEMATOUS,1
AR,RASH GENERALISED,1
AR,RASH MACULAR,1
AR,RASH PUSTULAR,1
AR,RED BLOOD CELL SEDIMENTATION RATE ABNORMAL,1
AR,RENAL TUBULAR ATROPHY,1
AR,RHEUMATOID ARTHRITIS,1
AR,SALPINGITIS,1
AR,SCOLIOSIS,1
AR,SEIZURE,1
AR,SENSORY LOSS,1
AR,SEPSIS,1
AR,SHOCK,1
AR,SINUSITIS,1
AR,SKIN CANCER,1
AR,SKIN PAPILLOMA,1
AR,SNORING,1
AR,SOFT TISSUE INFECTION,1
AR,SPINAL DISORDER,1
AR,STAPHYLOCOCCUS TEST,1
AR,SUBARACHNOID HAEMORRHAGE,1
AR,SUDDEN DEATH,1
AR,SUPERFICIAL SPREADING MELANOMA STAGE UNSPECIFIED,1
AR,SUPRAVENTRICULAR TACHYCARDIA,1
AR,SYNCOPE,1
AR,SYNOVITIS,1
AR,TELANGIECTASIA,1
AR,THROAT IRRITATION,1
AR,THROMBOSIS,1
AR,TRANSAMINASES INCREASED,1
AR,TRANSPLANT REJECTION,1
AR,TREATMENT FAILURE,1
AR,TUBULOINTERSTITIAL NEPHRITIS,1
AR,TYPE 2 DIABETES MELLITUS,1
AR,ULCER,1
AR,URINARY TRACT OBSTRUCTION,1
AR,URINARY TRACT STOMA COMPLICATION,1
AR,UROSEPSIS,1
AR,URTICARIA,1
AR,UTERINE CANCER,1
AR,UTERINE HAEMORRHAGE,1
AR,VARICELLA,1
AR,VIRAL INFECTION,1
AR,VULVOVAGINAL HUMAN PAPILLOMA VIRUS INFECTION,1
AR,WALKING AID USER,1
AR,WEIGHT INCREASED,1
AR,WHEEZING,1
AR,WOUND SECRETION,1
AM,MYOCARDIAL INFARCTION,2
AM,METASTASES TO CENTRAL NERVOUS SYSTEM,1
AM,METASTASES TO LUNG,1
AM,NERVOUS SYSTEM DISORDER,1
AU,DIARRHOEA,45
AU,DRUG INEFFECTIVE,41
AU,PYREXIA,40
AU,DYSPNOEA,36
AU,NAUSEA,30
AU,VOMITING,29
AU,ARTHRALGIA,28
AU,FATIGUE,28
AU,LOWER RESPIRATORY TRACT INFECTION,27
AU,FEBRILE NEUTROPENIA,26
AU,PAIN,26
AU,PNEUMONIA,25
AU,MALAISE,24
AU,FALL,22
AU,HEADACHE,22
AU,HYPERTENSION,22
AU,SEPSIS,22
AU,ANAEMIA,21
AU,DIZZINESS,20
AU,RASH,20
AU,BRADYCARDIA,19
AU,OSTEONECROSIS,19
AU,COUGH,16
AU,NEUTROPENIA,16
AU,PNEUMOCYSTIS JIROVECII PNEUMONIA,16
AU,WEIGHT INCREASED,16
AU,ASTHMA,15
AU,PAIN IN EXTREMITY,15
AU,RHEUMATOID ARTHRITIS,15
AU,URINARY TRACT INFECTION,15
AU,HYPOTENSION,14
AU,SQUAMOUS CELL CARCINOMA OF SKIN,14
AU,URTICARIA,14
AU,WEIGHT DECREASED,14
AU,CONDITION AGGRAVATED,13
AU,DEHYDRATION,13
AU,INSOMNIA,13
AU,INTENTIONAL OVERDOSE,13
AU,CHEST PAIN,12
AU,ACUTE MYELOID LEUKAEMIA,11
AU,ATRIAL FIBRILLATION,11
AU,BACK PAIN,11
AU,DEATH,11
AU,DEEP VEIN THROMBOSIS,11
AU,PRURITUS,11
AU,ACUTE KIDNEY INJURY,10
AU,APLASIA PURE RED CELL,10
AU,CELLULITIS,10
AU,CONTUSION,10
AU,DIABETES MELLITUS,10
AU,DRUG DEPENDENCE,10
AU,LETHARGY,10
AU,MUSCULAR WEAKNESS,10
AU,NEUROPATHY PERIPHERAL,10
AU,PLEURAL EFFUSION,10
AU,ARTHRITIS,9
AU,CEREBROVASCULAR ACCIDENT,9
AU,CHILLS,9
AU,INAPPROPRIATE SCHEDULE OF DRUG ADMINISTRATION,9
AU,MYOCARDIAL INFARCTION,9
AU,STAPHYLOCOCCAL INFECTION,9
AU,TOXICITY TO VARIOUS AGENTS,9
AU,UPPER RESPIRATORY TRACT INFECTION,9
AU,ABDOMINAL DISTENSION,8
AU,CATARACT,8
AU,DECREASED APPETITE,8
AU,ERYTHEMA,8
AU,GAIT DISTURBANCE,8
AU,GRAFT VERSUS HOST DISEASE,8
AU,INFECTION,8
AU,LIVER FUNCTION TEST ABNORMAL,8
AU,MUSCLE SPASMS,8
AU,MYALGIA,8
AU,OEDEMA PERIPHERAL,8
AU,OSTEOMYELITIS,8
AU,OSTEOPOROSIS,8
AU,PARVOVIRUS B19 INFECTION,8
AU,POLYOMAVIRUS-ASSOCIATED NEPHROPATHY,8
AU,PRODUCT USE ISSUE,8
AU,PULMONARY EMBOLISM,8
AU,RENAL IMPAIRMENT,8
AU,RESPIRATORY FAILURE,8
AU,ABDOMINAL DISCOMFORT,7
AU,ABDOMINAL PAIN,7
AU,ARTHROPATHY,7
AU,ASPARTATE AMINOTRANSFERASE INCREASED,7
AU,ASTHENIA,7
AU,CONFUSIONAL STATE,7
AU,DISEASE PROGRESSION,7
AU,DRUG DOSE OMISSION,7
AU,HAEMOGLOBIN DECREASED,7
AU,HYPERGLYCAEMIA,7
AU,HYPERHIDROSIS,7
AU,ILL-DEFINED DISORDER,7
AU,MALIGNANT NEOPLASM PROGRESSION,7
AU,OSTEOARTHRITIS,7
AU,PALPITATIONS,7
AU,PARAESTHESIA,7
AU,PERIPHERAL SWELLING,7
AU,RHODOCOCCUS INFECTION,7
AU,SCEDOSPORIUM INFECTION,7
AU,SKIN LESION,7
AU,TREATMENT FAILURE,7
AU,VIRAL INFECTION,7
AU,ALANINE AMINOTRANSFERASE INCREASED,6
AU,ALOPECIA,6
AU,BASAL CELL CARCINOMA,6
AU,BONE MARROW FAILURE,6
AU,CHEST DISCOMFORT,6
AU,COLITIS,6
AU,CROHN^S DISEASE,6
AU,CUSHING^S SYNDROME,6
AU,DEPRESSION,6
AU,GAMMA-GLUTAMYLTRANSFERASE INCREASED,6
AU,LUNG INFECTION,6
AU,MIGRAINE,6
AU,NEPHROPATHY TOXIC,6
AU,OSTEOPENIA,6
AU,OVERDOSE,6
AU,PNEUMONITIS,6
AU,RASH PRURITIC,6
AU,SYNCOPE,6
AU,TREMOR,6
AU,WHEEZING,6
AU,ARTHRITIS BACTERIAL,5
AU,ASCITES,5
AU,BLOOD CREATININE INCREASED,5
AU,BONE DENSITY DECREASED,5
AU,BOWEN^S DISEASE,5
AU,C-REACTIVE PROTEIN INCREASED,5
AU,CARDIAC ARREST,5
AU,CARDIAC FAILURE,5
AU,CARDIAC FAILURE CONGESTIVE,5
AU,CONSTIPATION,5
AU,CUSHINGOID,5
AU,DISCOMFORT,5
AU,DRUG-INDUCED LIVER INJURY,5
AU,DYSARTHRIA,5
AU,DYSPHAGIA,5
AU,GASTROOESOPHAGEAL REFLUX DISEASE,5
AU,HEPATIC FAILURE,5
AU,IMPAIRED HEALING,5
AU,INFLUENZA,5
AU,INFLUENZA LIKE ILLNESS,5
AU,KIDNEY TRANSPLANT REJECTION,5
AU,LUNG DISORDER,5
AU,LYMPHADENOPATHY,5
AU,MEMORY IMPAIRMENT,5
AU,MOUTH ULCERATION,5
AU,MULTI-ORGAN FAILURE,5
AU,MYOPATHY,5
AU,NASOPHARYNGITIS,5
AU,NECK PAIN,5
AU,OBESITY,5
AU,PNEUMONIA ASPIRATION,5
AU,PRODUCTIVE COUGH,5
AU,RENAL FAILURE,5
AU,SEDATION,5
AU,STEROID WITHDRAWAL SYNDROME,5
AU,SWELLING,5
AU,VISION BLURRED,5
AU,ADRENAL INSUFFICIENCY,4
AU,ANKLE FRACTURE,4
AU,ANXIETY,4
AU,BLOOD ALKALINE PHOSPHATASE INCREASED,4
AU,BLOOD GLUCOSE INCREASED,4
AU,BONE PAIN,4
AU,BRONCHIECTASIS,4
AU,BRONCHITIS,4
AU,CANDIDA OSTEOMYELITIS,4
AU,CHRONIC OBSTRUCTIVE PULMONARY DISEASE,4
AU,CONVULSION,4
AU,DELIRIUM,4
AU,DISEASE RECURRENCE,4
AU,DIVERTICULAR PERFORATION,4
AU,DIVERTICULITIS,4
AU,DRUG EFFECT DECREASED,4
AU,DRUG EFFECT INCOMPLETE,4
AU,DRUG LEVEL ABOVE THERAPEUTIC,4
AU,ELECTROCARDIOGRAM QT PROLONGED,4
AU,EXPOSURE DURING PREGNANCY,4
AU,FEELING ABNORMAL,4
AU,FOETAL EXPOSURE DURING PREGNANCY,4
AU,FUNGAL INFECTION,4
AU,HEMIPARESIS,4
AU,HYPOAESTHESIA,4
AU,HYPOXIA,4
AU,INTESTINAL OBSTRUCTION,4
AU,INTESTINAL PERFORATION,4
AU,JOINT SWELLING,4
AU,LYMPHADENOPATHY MEDIASTINAL,4
AU,MANIA,4
AU,METASTATIC MALIGNANT MELANOMA,4
AU,MOBILITY DECREASED,4
AU,MUSCULOSKELETAL CHEST PAIN,4
AU,MYCOBACTERIAL INFECTION,4
AU,NEUTROPENIC SEPSIS,4
AU,NIGHT SWEATS,4
AU,PAIN IN JAW,4
AU,PLASMA CELL MYELOMA,4
AU,PLATELET COUNT DECREASED,4
AU,PNEUMOTHORAX,4
AU,PREMATURE BABY,4
AU,PULMONARY TOXICITY,4
AU,RESPIRATORY TRACT INFECTION,4
AU,SEIZURE,4
AU,SEPTIC SHOCK,4
AU,SKIN CANCER,4
AU,SKIN EXFOLIATION,4
AU,SKIN ULCER,4
AU,SMALL INTESTINAL OBSTRUCTION,4
AU,SOMNOLENCE,4
AU,SPINAL FRACTURE,4
AU,SQUAMOUS CELL CARCINOMA,4
AU,STAPHYLOCOCCAL SEPSIS,4
AU,SWELLING FACE,4
AU,THROMBOSIS,4
AU,UNMASKING OF PREVIOUSLY UNIDENTIFIED DISEASE,4
AU,VASCULITIS,4
AU,WHITE BLOOD CELL COUNT ABNORMAL,4
AU,ACTIVITIES OF DAILY LIVING IMPAIRED,3
AU,ACUTE CORONARY SYNDROME,3
AU,ACUTE MYOCARDIAL INFARCTION,3
AU,AMNESIA,3
AU,ANGIOEDEMA,3
AU,APHASIA,3
AU,BALANCE DISORDER,3
AU,BLADDER CANCER,3
AU,BLOOD BILIRUBIN INCREASED,3
AU,BLOOD LACTATE DEHYDROGENASE INCREASED,3
AU,BODY TEMPERATURE INCREASED,3
AU,BRAIN NEOPLASM,3
AU,BURNING SENSATION,3
AU,CANCER PAIN,3
AU,CARDIAC DISORDER,3
AU,CYTOMEGALOVIRUS INFECTION,3
AU,DEVICE RELATED INFECTION,3
AU,DIABETIC KETOACIDOSIS,3
AU,DIPLOPIA,3
AU,DUODENAL ULCER,3
AU,DYSPNOEA EXERTIONAL,3
AU,EYE SWELLING,3
AU,GASTROENTERITIS,3
AU,GASTROINTESTINAL DISORDER,3
AU,GENERAL PHYSICAL HEALTH DETERIORATION,3
AU,HAEMOGLOBIN ABNORMAL,3
AU,HAEMORRHAGE,3
AU,HEART RATE INCREASED,3
AU,HEPATIC CIRRHOSIS,3
AU,HEPATIC ENZYME INCREASED,3
AU,HEPATIC FUNCTION ABNORMAL,3
AU,HEPATITIS,3
AU,HEPATITIS B,3
AU,HEPATOTOXICITY,3
AU,HOT FLUSH,3
AU,HYPERSENSITIVITY,3
AU,HYPERTHYROIDISM,3
AU,HYPOALBUMINAEMIA,3
AU,HYPOCALCAEMIA,3
AU,HYPOKALAEMIA,3
AU,HYPONATRAEMIA,3
AU,HYPOPHOSPHATAEMIA,3
AU,IMMUNE SYSTEM DISORDER,3
AU,IMMUNODEFICIENCY,3
AU,INFUSION RELATED REACTION,3
AU,INJECTION SITE PAIN,3
AU,INTENTIONAL PRODUCT USE ISSUE,3
AU,INTERSTITIAL LUNG DISEASE,3
AU,INTERVERTEBRAL DISC DISORDER,3
AU,JOINT DISLOCATION,3
AU,KERATITIS FUNGAL,3
AU,LIGAMENT RUPTURE,3
AU,LISTERIA ENCEPHALITIS,3
AU,LIVER DISORDER,3
AU,LOCAL SWELLING,3
AU,LOCALISED INFECTION,3
AU,LOWER RESPIRATORY TRACT INFECTION BACTERIAL,3
AU,LYMPHOCYTE COUNT DECREASED,3
AU,MALIGNANT MELANOMA,3
AU,MOVEMENT DISORDER,3
AU,MUSCLE TWITCHING,3
AU,MUSCULOSKELETAL PAIN,3
AU,MUSCULOSKELETAL STIFFNESS,3
AU,MYCOBACTERIUM CHELONAE INFECTION,3
AU,NEPHROLITHIASIS,3
AU,NEURALGIA,3
AU,ORAL HERPES,3
AU,OSTEOMYELITIS FUNGAL,3
AU,OSTEONECROSIS OF JAW,3
AU,PANCYTOPENIA,3
AU,PELVIC VENOUS THROMBOSIS,3
AU,PLATELET COUNT ABNORMAL,3
AU,POST TRANSPLANT LYMPHOPROLIFERATIVE DISORDER,3
AU,POSTOPERATIVE WOUND INFECTION,3
AU,PREMATURE DELIVERY,3
AU,PRODUCT QUALITY ISSUE,3
AU,PRODUCT USE IN UNAPPROVED INDICATION,3
AU,PROGRESSIVE MULTIFOCAL LEUKOENCEPHALOPATHY,3
AU,PROSTATE CANCER,3
AU,PULMONARY ARTERY OCCLUSION,3
AU,PULMONARY HYPOPERFUSION,3
AU,PULMONARY MASS,3
AU,RASH ERYTHEMATOUS,3
AU,RASH GENERALISED,3
AU,RECTAL HAEMORRHAGE,3
AU,RENAL FAILURE ACUTE,3
AU,RESPIRATORY DISTRESS,3
AU,RHINORRHOEA,3
AU,SLEEP APNOEA SYNDROME,3
AU,SLEEP DISORDER,3
AU,STOMATITIS,3
AU,STRONGYLOIDIASIS,3
AU,SYSTEMIC LUPUS ERYTHEMATOSUS,3
AU,TENDON RUPTURE,3
AU,THROMBOCYTOPENIA,3
AU,TOOTHACHE,3
AU,TRANSAMINASES INCREASED,3
AU,TRANSPLANT REJECTION,3
AU,TUBULOINTERSTITIAL NEPHRITIS,3
AU,UNEVALUABLE EVENT,3
AU,UPPER GASTROINTESTINAL HAEMORRHAGE,3
AU,URINARY RETENTION,3
AU,UROSEPSIS,3
AU,VISUAL IMPAIRMENT,3
AU,WOUND INFECTION,3
AU,WRIST FRACTURE,3
AU,ABDOMINAL ADHESIONS,2
AU,ABNORMAL BEHAVIOUR,2
AU,ACTINIC KERATOSIS,2
