country,term,count
AU,DEVICE DISLOCATION,7
AU,ECTOPIC PREGNANCY WITH CONTRACEPTIVE DEVICE,7
AU,FATIGUE,7
AU,PREGNANCY WITH CONTRACEPTIVE DEVICE,7
AU,ABDOMINAL PAIN,6
AU,EMBEDDED DEVICE,6
AU,RUPTURED ECTOPIC PREGNANCY,6
AU,DEPRESSION,5
AU,PAIN,5
AU,PELVIC INFLAMMATORY DISEASE,5
AU,WEIGHT INCREASED,5
AU,ABDOMINAL PAIN LOWER,4
AU,COMPLICATION OF DEVICE INSERTION,4
AU,COMPLICATION OF DEVICE REMOVAL,4
AU,DEVICE BREAKAGE,4
AU,DEVICE MISUSE,4
AU,GENITAL HAEMORRHAGE,4
AU,PAIN IN EXTREMITY,4
AU,UTERINE PERFORATION,4
AU,VAGINAL HAEMORRHAGE,4
AU,ANAPHYLACTIC REACTION,3
AU,ANXIETY,3
AU,CHLAMYDIAL INFECTION,3
AU,DYSPNOEA,3
AU,MENORRHAGIA,3
AU,PRESYNCOPE,3
AU,PULMONARY EMBOLISM,3
AU,SEIZURE,3
AU,TACHYCARDIA,3
AU,ABDOMINAL DISTENSION,2
AU,ALOPECIA,2
AU,APHASIA,2
AU,BACK PAIN,2
AU,BIPOLAR DISORDER,2
AU,BREAST CANCER FEMALE,2
AU,DEPRESSED MOOD,2
AU,DEVICE PHYSICAL PROPERTY ISSUE,2
AU,DEVICE USE ERROR,2
AU,DIARRHOEA,2
AU,DIZZINESS,2
AU,ENDOMETRIAL ADENOCARCINOMA,2
AU,ERYTHEMA,2
AU,HAEMORRHAGE IN PREGNANCY,2
AU,HYPERTENSION,2
AU,HYPOMENORRHOEA,2
AU,HYPOTENSION,2
AU,HYSTERECTOMY,2
AU,INFECTION,2
AU,INFERTILITY FEMALE,2
AU,INSOMNIA,2
AU,INTRACRANIAL PRESSURE INCREASED,2
AU,LOSS OF CONSCIOUSNESS,2
AU,MALAISE,2
AU,MATERNAL EXPOSURE DURING PREGNANCY,2
AU,MEMORY IMPAIRMENT,2
AU,MOBILITY DECREASED,2
AU,NAUSEA,2
AU,NEURALGIA,2
AU,NEUTROPENIA,2
AU,PELVIC PAIN,2
AU,PSYCHOTIC DISORDER,2
AU,UTERINE INFECTION,2
AU,VOMITING,2
AU,VULVOVAGINAL DISCOMFORT,2
AU,WEIGHT DECREASED,2
AU,ABDOMINAL DISCOMFORT,1
AU,ABDOMINAL PAIN UPPER,1
AU,ABORTION INDUCED,1
AU,ABSCESS RUPTURE,1
AU,ACCIDENTAL OVERDOSE,1
AU,ACNE,1
AU,ACTINOMYCOSIS,1
AU,ACTIVITIES OF DAILY LIVING IMPAIRED,1
AU,ACUTE HEPATITIS C,1
AU,ACUTE KIDNEY INJURY,1
AU,ADVERSE REACTION,1
AU,AGRANULOCYTOSIS,1
AU,ANGIOEDEMA,1
AU,ANHEDONIA,1
AU,ANORECTAL DISCOMFORT,1
AU,ANTICONVULSANT DRUG LEVEL DECREASED,1
AU,ANTIPHOSPHOLIPID ANTIBODIES POSITIVE,1
AU,ANTIPSYCHOTIC DRUG LEVEL DECREASED,1
AU,ARTHRALGIA,1
AU,ASCITES,1
AU,ATAXIA,1
AU,AUTOIMMUNE HEPATITIS,1
AU,AUTOIMMUNE THYROIDITIS,1
AU,BALANCE DISORDER,1
AU,BARTHOLIN^S CYST,1
AU,BENIGN HYDATIDIFORM MOLE,1
AU,BETA HAEMOLYTIC STREPTOCOCCAL INFECTION,1
AU,BIPOLAR I DISORDER,1
AU,BLINDNESS,1
AU,BLINDNESS TRANSIENT,1
AU,BLOOD DISORDER,1
AU,BLOOD PRESSURE INCREASED,1
AU,BORDERLINE PERSONALITY DISORDER,1
AU,BRADYCARDIA,1
AU,BRAIN HYPOXIA,1
AU,BREAST CANCER METASTATIC,1
AU,BREAST PAIN,1
AU,BREAST SWELLING,1
AU,BREAST TENDERNESS,1
AU,CAESAREAN SECTION,1
AU,CARDIAC ARREST,1
AU,CARTILAGE INJURY,1
AU,CEREBRAL ARTERIOVENOUS MALFORMATION HAEMORRHAGIC,1
AU,CERVICAL POLYP,1
AU,CERVIX INJURY,1
AU,CHEMICAL POISONING,1
AU,CHEST DISCOMFORT,1
AU,CHEST PAIN,1
AU,COITAL BLEEDING,1
AU,CONCOMITANT DISEASE AGGRAVATED,1
AU,CONDITION AGGRAVATED,1
AU,CONSTIPATION,1
AU,CONTUSION,1
AU,CYST RUPTURE,1
AU,DEAFNESS,1
AU,DECREASED ACTIVITY,1
AU,DEVICE DEPLOYMENT ISSUE,1
AU,DEVICE USE ISSUE,1
AU,DISTURBANCE IN ATTENTION,1
AU,DIZZINESS POSTURAL,1
AU,DRUG INEFFECTIVE FOR UNAPPROVED INDICATION,1
AU,DRUG RESISTANCE,1
AU,DRY EYE,1
AU,DRY SKIN,1
AU,DYSMENORRHOEA,1
AU,DYSPAREUNIA,1
AU,DYSURIA,1
AU,ELECTROCUTION,1
AU,EMOTIONAL DISTRESS,1
AU,ENDOMETRIAL CANCER,1
AU,ENDOMETRIOSIS,1
AU,EYE DISORDER,1
AU,FALL,1
AU,FEAR,1
AU,FEELING ABNORMAL,1
AU,FEELING COLD,1
AU,FIBROMYALGIA,1
AU,FLUSHING,1
AU,FOCAL NODULAR HYPERPLASIA,1
AU,FOETAL EXPOSURE DURING PREGNANCY,1
AU,FRUSTRATION TOLERANCE DECREASED,1
AU,GAIT INABILITY,1
AU,GASTRIC DISORDER,1
AU,GASTROINTESTINAL MOTILITY DISORDER,1
AU,GENERAL PHYSICAL HEALTH DETERIORATION,1
AU,GENERALISED TONIC-CLONIC SEIZURE,1
AU,GENITAL INJURY,1
AU,GONORRHOEA,1
AU,GRAND MAL CONVULSION,1
AU,GRANULOMA,1
AU,GYNAECOLOGICAL CHLAMYDIA INFECTION,1
AU,HABITUAL ABORTION,1
AU,HAEMANGIOMA OF LIVER,1
AU,HAEMORRHAGE,1
AU,HAIR TEXTURE ABNORMAL,1
AU,HEADACHE,1
AU,HEART RATE INCREASED,1
AU,HUMAN CHORIONIC GONADOTROPIN DECREASED,1
AU,HYPERTHYROIDISM,1
AU,HYPOAESTHESIA,1
AU,IMPAIRED SELF-CARE,1
AU,IMPAIRED WORK ABILITY,1
AU,INCISION SITE PAIN,1
AU,INDURATION,1
AU,INFERTILITY,1
AU,INFLUENZA LIKE ILLNESS,1
AU,INJECTION SITE SWELLING,1
AU,INTENTIONAL DEVICE MISUSE,1
AU,INTENTIONAL MEDICAL DEVICE REMOVAL BY PATIENT,1
AU,INTRADUCTAL PROLIFERATIVE BREAST LESION,1
AU,INVASIVE DUCTAL BREAST CARCINOMA,1
AU,INVASIVE LOBULAR BREAST CARCINOMA,1
AU,IRRITABILITY,1
AU,IRRITABLE BOWEL SYNDROME,1
AU,JOINT DISLOCATION,1
AU,LAPAROSCOPY,1
AU,LEUKOPENIA,1
AU,LICHEN PLANUS,1
AU,LIVER DISORDER,1
AU,LIVER FUNCTION TEST ABNORMAL,1
AU,LOCALISED OEDEMA,1
AU,LOSS OF LIBIDO,1
AU,LOSS OF PERSONAL INDEPENDENCE IN DAILY ACTIVITIES,1
AU,LOW BIRTH WEIGHT BABY,1
AU,MAJOR DEPRESSION,1
AU,MANIA,1
AU,MATERNAL EXPOSURE BEFORE PREGNANCY,1
AU,MEDICATION ERROR,1
AU,MENSTRUATION IRREGULAR,1
AU,MENTAL DISORDER,1
AU,METASTASES TO BONE,1
AU,METASTASES TO LIVER,1
AU,MIGRAINE WITH AURA,1
AU,MOOD ALTERED,1
AU,MOOD SWINGS,1
AU,MULTIPLE SCLEROSIS RELAPSE,1
AU,MUSCLE TWITCHING,1
AU,MUSCULOSKELETAL CHEST PAIN,1
AU,MUSCULOSKELETAL PAIN,1
AU,MUSCULOSKELETAL STIFFNESS,1
AU,NASAL CONGESTION,1
AU,NERVOUS SYSTEM DISORDER,1
AU,NERVOUSNESS,1
AU,NIGHT SWEATS,1
AU,NYSTAGMUS,1
AU,OVARIAN HYPERSTIMULATION SYNDROME,1
AU,PALPITATIONS,1
AU,PANIC ATTACK,1
AU,PELVIC INFECTION,1
AU,PELVIC VENOUS THROMBOSIS,1
AU,PERIPHERAL SWELLING,1
AU,PERITONITIS,1
AU,POST PROCEDURAL DISCOMFORT,1
AU,POST PROCEDURAL HAEMORRHAGE,1
AU,PREGNANCY,1
AU,PREGNANCY ON CONTRACEPTIVE,1
AU,PREMATURE BABY,1
AU,PREMATURE DELIVERY,1
AU,PROCEDURAL COMPLICATION,1
AU,PROCEDURAL HAEMORRHAGE,1
AU,PROCEDURAL PAIN,1
AU,PROCEDURAL VOMITING,1
AU,PROCTALGIA,1
AU,PSYCHOMOTOR HYPERACTIVITY,1
AU,PURPURA,1
AU,RENAL CELL CARCINOMA,1
AU,RETRACTED NIPPLE,1
AU,RIB FRACTURE,1
AU,SCHIZOPHRENIA,1
AU,SEXUAL DYSFUNCTION,1
AU,SKIN ULCER,1
AU,SLEEP DISORDER,1
AU,SOMNAMBULISM,1
AU,SPEECH DISORDER,1
AU,STAPHYLOCOCCAL INFECTION,1
AU,STEVENS-JOHNSON SYNDROME,1
AU,SUICIDAL IDEATION,1
AU,SURGERY,1
AU,SWELLING FACE,1
AU,SYSTEMIC LUPUS ERYTHEMATOSUS,1
AU,TENDERNESS,1
AU,THROMBOSIS,1
AU,THYROID FUNCTION TEST ABNORMAL,1
AU,THYROID NEOPLASM,1
AU,TINEA PEDIS,1
AU,TOXIC SHOCK SYNDROME,1
AU,TOXICITY TO VARIOUS AGENTS,1
AU,TUBO-OVARIAN ABSCESS,1
AU,TYMPANIC MEMBRANE DISORDER,1
AU,URETERIC OBSTRUCTION,1
AU,URINARY RETENTION,1
AU,URINARY TRACT INFECTION,1
AU,URTICARIA,1
AU,UTERINE CONTRACTIONS ABNORMAL,1
AU,UTERINE ENLARGEMENT,1
AU,UTERINE NECROSIS,1
AU,UTERINE SPASM,1
AU,VAGINITIS BACTERIAL,1
AU,VASCULITIS,1
AU,VERTIGO,1
AU,VIITH NERVE PARALYSIS,1
AU,VISUAL IMPAIRMENT,1
AU,VULVAL ABSCESS,1
AU,VULVAL CANCER STAGE 0,1
AU,VULVOVAGINAL BURNING SENSATION,1
AU,VULVOVAGINAL CANDIDIASIS,1
AU,VULVOVAGINAL SWELLING,1
AT,DRUG INEFFECTIVE,8
AT,BREAST CANCER,7
AT,PANIC ATTACK,5
AT,PREGNANCY WITH CONTRACEPTIVE DEVICE,5
AT,DEVICE DISLOCATION,4
AT,ECTOPIC PREGNANCY WITH CONTRACEPTIVE DEVICE,4
AT,GENITAL HAEMORRHAGE,4
AT,MOOD ALTERED,4
AT,VAGINAL HAEMORRHAGE,4
AT,BACK PAIN,3
AT,DEEP VEIN THROMBOSIS,3
AT,ENDOMETRIAL CANCER,3
AT,HEADACHE,3
AT,INTRA-ABDOMINAL HAEMORRHAGE,3
AT,LOSS OF LIBIDO,3
AT,OVARIAN CYST,3
AT,PALPITATIONS,3
AT,SYNCOPE,3
AT,ABDOMINAL PAIN,2
AT,ABDOMINAL PAIN LOWER,2
AT,ALOPECIA,2
AT,AMENORRHOEA,2
AT,ANXIETY,2
AT,BREAST PAIN,2
AT,CHILLS,2
AT,DEVICE EXPULSION,2
AT,DEVICE USE ERROR,2
AT,DEVICE USE ISSUE,2
AT,ENDOMETRIAL HYPERPLASIA,2
AT,ENDOMETRIOSIS,2
AT,EXTRASYSTOLES,2
AT,HEPATIC ADENOMA,2
AT,MENTAL DISORDER,2
AT,MIGRAINE,2
AT,MOOD SWINGS,2
AT,PREMATURE LABOUR,2
AT,PRURITUS,2
AT,PULMONARY EMBOLISM,2
AT,RUPTURED ECTOPIC PREGNANCY,2
AT,SLEEP DISORDER,2
AT,SUICIDAL IDEATION,2
AT,TRANSIENT ISCHAEMIC ATTACK,2
AT,VERTIGO,2
AT,ABASIA,1
AT,ABDOMINAL PAIN UPPER,1
AT,ABNORMAL WEIGHT GAIN,1
AT,ABORTION OF ECTOPIC PREGNANCY,1
AT,ACUTE ABDOMEN,1
AT,ADRENAL INSUFFICIENCY,1
AT,AFFECT LABILITY,1
AT,AGEUSIA,1
AT,AGGRESSION,1
AT,ANAEMIA,1
AT,ANGINA PECTORIS,1
AT,ANOSMIA,1
AT,ANXIETY DISORDER,1
AT,APPENDICITIS,1
AT,ARRHYTHMIA,1
AT,ARTHRALGIA,1
AT,ASCITES,1
AT,BALANCE DISORDER,1
AT,BENIGN HYDATIDIFORM MOLE,1
AT,BLOOD PROLACTIN INCREASED,1
AT,BREAST CANCER FEMALE,1
AT,BREAST CYST,1
AT,BREAST ENLARGEMENT,1
AT,BREAST FIBROMA,1
AT,BREAST HYPERPLASIA,1
AT,BREAST MASS,1
AT,CAESAREAN SECTION,1
AT,CARDIAC DISORDER,1
AT,CARDIOVASCULAR DISORDER,1
AT,CELLULITIS,1
AT,CEREBROVASCULAR ACCIDENT,1
AT,CERVICAL CONISATION,1
AT,CERVICAL INCOMPETENCE,1
AT,CERVIX CARCINOMA,1
AT,CERVIX CARCINOMA STAGE 0,1
AT,CHOLELITHIASIS,1
AT,COLON CANCER METASTATIC,1
AT,COMPLICATION OF DEVICE INSERTION,1
AT,COMPLICATION OF DEVICE REMOVAL,1
AT,CUTANEOUS LUPUS ERYTHEMATOSUS,1
AT,CUTIS LAXA,1
AT,CYST,1
AT,DEPERSONALISATION/DEREALISATION DISORDER,1
AT,DEPRESSED MOOD,1
AT,DEPRESSION,1
AT,DEPRESSION SUICIDAL,1
AT,DEVICE BREAKAGE,1
AT,DEVICE COLOUR ISSUE,1
AT,DEVICE DEFECTIVE,1
AT,DEVICE DIFFICULT TO USE,1
AT,DEVICE ISSUE,1
AT,DRUG ABUSE,1
AT,DYSPAREUNIA,1
AT,DYSPEPSIA,1
AT,DYSURIA,1
AT,EMBEDDED DEVICE,1
AT,ENDOCARDITIS,1
AT,ENDOMETRIAL ABLATION,1
AT,EPILEPSY,1
AT,ERYTHEMA,1
AT,FALLOPIAN TUBE DISORDER,1
AT,FOETAL DISORDER,1
AT,FOETAL EXPOSURE TIMING UNSPECIFIED,1
AT,FOETAL GROWTH RESTRICTION,1
AT,GASTRITIS,1
AT,GASTROOESOPHAGEAL REFLUX DISEASE,1
AT,GENERAL PHYSICAL HEALTH DETERIORATION,1
AT,GENITAL INFECTION FEMALE,1
AT,GLIOBLASTOMA MULTIFORME,1
AT,GRANULOMATOSIS WITH POLYANGIITIS,1
AT,HAEMANGIOMA OF LIVER,1
AT,HAEMORRHAGE IN PREGNANCY,1
AT,HAEMORRHAGIC ANAEMIA,1
AT,HEPATIC CYST,1
AT,HORMONE LEVEL ABNORMAL,1
AT,HYPERHIDROSIS,1
AT,HYPERTENSIVE CRISIS,1
AT,HYPERVENTILATION,1
AT,HYPOAESTHESIA,1
AT,HYSTERECTOMY,1
AT,INFERTILITY FEMALE,1
AT,INJURY,1
AT,INTENTIONAL DEVICE MISUSE,1
AT,INVASIVE DUCTAL BREAST CARCINOMA,1
AT,LIVER FUNCTION TEST INCREASED,1
AT,LOW BIRTH WEIGHT BABY,1
AT,MACULAR OEDEMA,1
AT,MAJOR DEPRESSION,1
AT,MEDICAL DEVICE DISCOMFORT,1
AT,MENINGIOMA,1
AT,MUSCLE TIGHTNESS,1
AT,MYALGIA,1
AT,MYOCARDIAL INFARCTION,1
AT,NAUSEA,1
AT,NERVOUSNESS,1
AT,NUCLEAR MAGNETIC RESONANCE IMAGING BREAST ABNORMAL,1
AT,OEDEMA,1
AT,OOPHORECTOMY,1
AT,PAIN,1
AT,PAIN IN EXTREMITY,1
AT,PARAESTHESIA,1
AT,PEAU D^ORANGE,1
AT,PELVIC ABSCESS,1
AT,PELVIC PAIN,1
AT,PERITONEAL HAEMORRHAGE,1
AT,PERITONITIS,1
AT,PERIVASCULAR DERMATITIS,1
AT,PLACENTA ACCRETA,1
AT,PNEUMONIA,1
AT,PRE-ECLAMPSIA,1
AT,PREMATURE BABY,1
AT,PREMENSTRUAL SYNDROME,1
AT,PROCEDURAL HAEMORRHAGE,1
AT,PROCEDURAL PAIN,1
AT,PRODUCT USE IN UNAPPROVED INDICATION,1
AT,PRODUCT USE ISSUE,1
AT,PROLACTINOMA,1
AT,PULMONARY INFARCTION,1
AT,RASH GENERALISED,1
AT,RETAINED PLACENTA OR MEMBRANES,1
AT,RETINAL DISORDER,1
AT,RETINAL VEIN OCCLUSION,1
AT,ROAD TRAFFIC ACCIDENT,1
AT,SALPINGECTOMY,1
AT,SALPINGOSTOMY,1
AT,SENSATION OF FOREIGN BODY,1
AT,SINUSITIS,1
AT,SKIN HYPERPIGMENTATION,1
AT,THROMBOSIS,1
AT,UTERINE NECROSIS,1
AT,UTERINE PERFORATION,1
AT,VISION BLURRED,1
AT,VISUAL IMPAIRMENT,1
AT,WEIGHT INCREASED,1
AZ,ASPHYXIA,1
AZ,THYROID NEOPLASM,1
BY,HYPERTHERMIA,1
BY,MUSCLE SPASMS,1
BY,RASH,1
BE,ANXIETY,15
BE,DEPRESSION,15
BE,WEIGHT INCREASED,15
BE,FATIGUE,13
BE,BACK PAIN,12
BE,LOSS OF LIBIDO,12
BE,HEADACHE,11
BE,ALOPECIA,10
BE,BREAST PAIN,9
BE,DRUG INEFFECTIVE,9
BE,TACHYCARDIA,9
BE,ARTHRALGIA,8
BE,PREGNANCY WITH CONTRACEPTIVE DEVICE,8
BE,ABDOMINAL PAIN,6
BE,ABDOMINAL PAIN LOWER,6
BE,ACNE,6
BE,MIGRAINE,6
BE,ABDOMINAL DISTENSION,5
BE,IRRITABILITY,5
BE,MYALGIA,5
BE,PARAESTHESIA,5
BE,AMNESIA,4
BE,DISTURBANCE IN ATTENTION,4
BE,HIRSUTISM,4
BE,INFECTION,4
BE,MOOD SWINGS,4
BE,NAUSEA,4
BE,VERTIGO,4
BE,VISUAL IMPAIRMENT,4
BE,AMENORRHOEA,3
BE,BREAST CANCER,3
BE,BURNOUT SYNDROME,3
BE,DEPRESSED MOOD,3
BE,DEVICE DISLOCATION,3
BE,DEVICE USE ISSUE,3
BE,DIZZINESS,3
BE,FLUID RETENTION,3
BE,MEMORY IMPAIRMENT,3
BE,PANIC ATTACK,3
BE,URINARY TRACT INFECTION,3
BE,VAGINAL DISCHARGE,3
BE,VAGINAL HAEMORRHAGE,3
BE,VAGINAL INFECTION,3
BE,WEIGHT DECREASED,3
BE,ABORTION SPONTANEOUS,2
BE,ADVERSE EVENT,2
BE,ARTHROPATHY,2
BE,CONTRAINDICATED DEVICE USED,2
BE,ECTOPIC PREGNANCY WITH CONTRACEPTIVE DEVICE,2
BE,ECZEMA,2
BE,EMOTIONAL DISORDER,2
BE,FEAR,2
BE,FEELING ABNORMAL,2
BE,FORMICATION,2
BE,GENITAL HAEMORRHAGE,2
BE,HAEMORRHAGE IN PREGNANCY,2
BE,HAIR GROWTH ABNORMAL,2
BE,HOT FLUSH,2
BE,HYPERHIDROSIS,2
BE,HYPERTRICHOSIS,2
BE,HYPOGLYCAEMIA,2
BE,MALAISE,2
BE,MENORRHAGIA,2
BE,MUSCLE SPASMS,2
BE,NERVOUSNESS,2
BE,OVARIAN CYST,2
BE,PALPITATIONS,2
BE,PERITONEAL HAEMORRHAGE,2
BE,PNEUMONIA,2
BE,PROCEDURAL PAIN,2
BE,PYREXIA,2
BE,SLEEP DISORDER,2
BE,VISUAL ACUITY REDUCED,2
BE,VOMITING,2
BE,ABASIA,1
BE,ABDOMINAL DISCOMFORT,1
BE,ABDOMINAL PAIN UPPER,1
BE,ADENOCARCINOMA,1
BE,ADNEXA UTERI PAIN,1
BE,AFFECT LABILITY,1
BE,AMNIOTIC CAVITY INFECTION,1
BE,ANAEMIA,1
BE,ANAL PRURITUS,1
BE,ANAPHYLACTIC SHOCK,1
BE,ANGER,1
BE,ANTINUCLEAR ANTIBODY POSITIVE,1
BE,APATHY,1
BE,APHASIA,1
BE,BLINDNESS TRANSIENT,1
BE,BLOOD PRESSURE FLUCTUATION,1
BE,BONE PAIN,1
BE,BREAST CANCER FEMALE,1
BE,BREAST CANCER STAGE III,1
BE,BREAST CYST,1
BE,BREAST TENDERNESS,1
BE,BROMHIDROSIS,1
BE,C-REACTIVE PROTEIN INCREASED,1
BE,CERVICAL CONISATION,1
BE,CHANGE OF BOWEL HABIT,1
BE,CHEST DISCOMFORT,1
BE,CHEST PAIN,1
BE,COITAL BLEEDING,1
BE,COMPLICATION OF DEVICE INSERTION,1
BE,COMPLICATION OF PREGNANCY,1
BE,CONSTIPATION,1
BE,CRYING,1
BE,DAYDREAMING,1
BE,DECREASED APPETITE,1
BE,DECREASED INTEREST,1
BE,DEPERSONALISATION/DEREALISATION DISORDER,1
BE,DERMATITIS,1
BE,DEVICE BREAKAGE,1
BE,DEVICE DIFFICULT TO USE,1
BE,DEVICE EXPULSION,1
BE,DEVICE PHYSICAL PROPERTY ISSUE,1
BE,DIARRHOEA,1
BE,DIZZINESS POSTURAL,1
BE,DOUBLE STRANDED DNA ANTIBODY POSITIVE,1
BE,DRY SKIN,1
BE,DYSPAREUNIA,1
BE,DYSPEPSIA,1
BE,DYSPNOEA,1
BE,DYSPNOEA AT REST,1
BE,DYSSTASIA,1
BE,EMOTIONAL DISTRESS,1
BE,ENCAPSULATION REACTION,1
BE,ENDOMETRIAL HYPERPLASIA,1
BE,ENDOMETRIAL HYPOPLASIA,1
BE,ENDOMETRITIS BACTERIAL,1
BE,EPILEPSY,1
BE,ERYSIPELAS,1
BE,EYE DISORDER,1
BE,FEELING GUILTY,1
BE,FEELING OF DESPAIR,1
BE,FIBROADENOMA OF BREAST,1
BE,FIBROMYALGIA,1
BE,FOETAL EXPOSURE TIMING UNSPECIFIED,1
BE,FOETAL MACROSOMIA,1
BE,GAIT DISTURBANCE,1
BE,GASTROENTERITIS CRYPTOSPORIDIAL,1
BE,GASTROOESOPHAGEAL REFLUX DISEASE,1
BE,GENERAL PHYSICAL HEALTH DETERIORATION,1
BE,HAEMOPHILUS SEPSIS,1
BE,HAIR COLOUR CHANGES,1
BE,HAIR TEXTURE ABNORMAL,1
BE,HEMIPLEGIA,1
BE,HEPATIC CYST,1
BE,HEPATITIS,1
BE,HYPERSENSITIVITY,1
BE,HYPERSOMNIA,1
BE,IMPAIRED REASONING,1
BE,INFARCTION,1
BE,INSOMNIA,1
BE,INSULIN RESISTANCE,1
BE,INTESTINAL ANASTOMOSIS COMPLICATION,1
BE,INVASIVE LOBULAR BREAST CARCINOMA,1
BE,LACTATION PUERPERAL INCREASED,1
BE,LIBIDO DECREASED,1
BE,LIMB DISCOMFORT,1
BE,LUPUS-LIKE SYNDROME,1
BE,MACULAR CYST,1
BE,MACULAR DEGENERATION,1
BE,MACULAR OEDEMA,1
BE,MEDICAL DEVICE MONITORING ERROR,1
BE,MEDICATION ERROR,1
BE,MENINGIOMA,1
BE,MENINGITIS,1
BE,MENSTRUAL DISORDER,1
BE,MENSTRUATION IRREGULAR,1
BE,MIGRAINE WITH AURA,1
BE,MOOD ALTERED,1
BE,MUSCULAR WEAKNESS,1
BE,NEGATIVE THOUGHTS,1
BE,NIGHT SWEATS,1
BE,OEDEMA PERIPHERAL,1
BE,PAIN,1
BE,PATIENT DISSATISFACTION WITH TREATMENT,1
BE,PELVIC INFLAMMATORY DISEASE,1
BE,PELVIC PAIN,1
BE,POLYCYSTIC OVARIES,1
BE,PREGNANCY ON ORAL CONTRACEPTIVE,1
BE,PREMATURE SEPARATION OF PLACENTA,1
BE,PRETERM PREMATURE RUPTURE OF MEMBRANES,1
BE,PULMONARY EMBOLISM,1
BE,RASH,1
BE,RETAINED PLACENTA OR MEMBRANES,1
BE,RETINAL DEGENERATION,1
BE,RETINAL VASCULAR THROMBOSIS,1
BE,SCIATICA,1
BE,SEASONAL AFFECTIVE DISORDER,1
BE,SEBORRHOEA,1
BE,SEBORRHOEIC DERMATITIS,1
BE,SKIN ODOUR ABNORMAL,1
BE,STARGARDT^S DISEASE,1
BE,STRESS,1
BE,SUICIDAL IDEATION,1
BE,TELANGIECTASIA,1
BE,THROMBOTIC STROKE,1
BE,THYROID MASS,1
BE,TRICHORRHEXIS,1
BE,TRISOMY 18,1
BE,UNHEALTHY DIET,1
BE,UTERINE ENLARGEMENT,1
BE,UTERINE HAEMORRHAGE,1
BE,UTERINE PERFORATION,1
BE,VENTRICULAR EXTRASYSTOLES,1
BE,VISION BLURRED,1
BE,VITREOUS FLOATERS,1
BE,VITREOUS HAEMORRHAGE,1
BE,VULVITIS,1
BE,WEIGHT LOSS POOR,1
BE,WHITE BLOOD CELL COUNT INCREASED,1
BR,AMENORRHOEA,34
BR,DRUG INEFFECTIVE,32
BR,ABDOMINAL PAIN,29
BR,VAGINAL HAEMORRHAGE,23
BR,PROCEDURAL PAIN,21
BR,HEADACHE,19
BR,PREGNANCY WITH CONTRACEPTIVE DEVICE,19
BR,DEVICE DISLOCATION,18
