country,term,count
AR,BLOOD ALKALINE PHOSPHATASE INCREASED,2
AR,BLOOD CREATININE INCREASED,2
AR,BLOOD LACTATE DEHYDROGENASE INCREASED,2
AR,CELLULITIS,2
AR,CEREBROVASCULAR ACCIDENT,2
AR,CONDITION AGGRAVATED,2
AR,COUGH,2
AR,DEATH,2
AR,DEHYDRATION,2
AR,DIARRHOEA,2
AR,DRUG DOSE OMISSION,2
AR,DRUG INEFFECTIVE,2
AR,FLUID OVERLOAD,2
AR,FLUID RETENTION,2
AR,GASTRIC HAEMORRHAGE,2
AR,HAEMORRHAGIC STROKE,2
AR,INCORRECT DOSE ADMINISTERED,2
AR,INFARCTION,2
AR,INFECTION,2
AR,JAUNDICE,2
AR,JOINT SWELLING,2
AR,LOSS OF CONSCIOUSNESS,2
AR,LOWER GASTROINTESTINAL HAEMORRHAGE,2
AR,LUNG DISORDER,2
AR,NEPHROCALCINOSIS,2
AR,PAIN,2
AR,PANCREATIC NEOPLASM,2
AR,PERIPHERAL VASCULAR DISORDER,2
AR,PORTAL HYPERTENSION,2
AR,RENAL IMPAIRMENT,2
AR,SKIN NECROSIS,2
AR,SKIN ULCER,2
AR,THROMBOCYTOPENIA,2
AR,UNDERDOSE,2
AR,UPPER GASTROINTESTINAL HAEMORRHAGE,2
AR,VOMITING,2
AR,WEIGHT INCREASED,2
AR,ABASIA,1
AR,ABDOMINAL DISCOMFORT,1
AR,ABDOMINAL DISTENSION,1
AR,ABORTION SPONTANEOUS,1
AR,ACUTE ABDOMEN,1
AR,ACUTE GENERALISED EXANTHEMATOUS PUSTULOSIS,1
AR,ACUTE PULMONARY OEDEMA,1
AR,ADENOCARCINOMA PANCREAS,1
AR,AGGRESSION,1
AR,ALANINE AMINOTRANSFERASE INCREASED,1
AR,ANGINA PECTORIS,1
AR,ANGIOPLASTY,1
AR,ANXIETY,1
AR,APHASIA,1
AR,ARTERIAL DISORDER,1
AR,ASPARTATE AMINOTRANSFERASE INCREASED,1
AR,ASPHYXIA,1
AR,ASPIRATION,1
AR,ASTHENIA,1
AR,ATRIAL FIBRILLATION,1
AR,ATRIOVENTRICULAR BLOCK COMPLETE,1
AR,BLISTER,1
AR,BLOOD CREATININE ABNORMAL,1
AR,BLOOD GLUCOSE INCREASED,1
AR,BLOOD LACTATE DEHYDROGENASE DECREASED,1
AR,BLOOD OSMOLARITY INCREASED,1
AR,BLOOD PRESSURE ABNORMAL,1
AR,BLOOD PRESSURE INCREASED,1
AR,BLOOD URINE PRESENT,1
AR,BRADYARRHYTHMIA,1
AR,BRAIN DEATH,1
AR,BRONCHOSPASM,1
AR,CARDIAC ARREST,1
AR,CARDIAC FAILURE ACUTE,1
AR,CARDIAC FAILURE CONGESTIVE,1
AR,CARDIOMYOPATHY,1
AR,CATARACT,1
AR,CHOLELITHIASIS,1
AR,CHRONIC OBSTRUCTIVE PULMONARY DISEASE,1
AR,COAGULOPATHY,1
AR,CONCOMITANT DISEASE AGGRAVATED,1
AR,CONCOMITANT DISEASE PROGRESSION,1
AR,CONGENITAL CYSTIC KIDNEY DISEASE,1
AR,CYSTIC FIBROSIS,1
AR,DECREASED APPETITE,1
AR,DEPRESSED LEVEL OF CONSCIOUSNESS,1
AR,DEPRESSED MOOD,1
AR,DERMATITIS EXFOLIATIVE,1
AR,DEVICE ISSUE,1
AR,DIABETES MELLITUS INADEQUATE CONTROL,1
AR,DIABETIC FOOT INFECTION,1
AR,DISORIENTATION,1
AR,DIZZINESS,1
AR,DUODENAL ULCER,1
AR,DYSPEPSIA,1
AR,DYSPNOEA AT REST,1
AR,EJECTION FRACTION DECREASED,1
AR,ERYTHEMA,1
AR,ERYTHRODERMIC PSORIASIS,1
AR,EXPOSURE DURING PREGNANCY,1
AR,EXTREMITY NECROSIS,1
AR,FACE INJURY,1
AR,FAECAL INCONTINENCE,1
AR,FALL,1
AR,FATIGUE,1
AR,FIRST TRIMESTER PREGNANCY,1
AR,FOETAL EXPOSURE DURING PREGNANCY,1
AR,GANGRENE,1
AR,GASTROENTERITIS,1
AR,GENERALISED OEDEMA,1
AR,GENERALISED TONIC-CLONIC SEIZURE,1
AR,GINGIVAL BLEEDING,1
AR,HAEMATOCHEZIA,1
AR,HAEMATOCRIT ABNORMAL,1
AR,HAEMATOCRIT INCREASED,1
AR,HAEMATOMA,1
AR,HAEMATURIA,1
AR,HAEMODYNAMIC INSTABILITY,1
AR,HAEMOGLOBIN ABNORMAL,1
AR,HAEMOGLOBIN DECREASED,1
AR,HAEMOLYSIS,1
AR,HAEMORRHAGE URINARY TRACT,1
AR,HAEMORRHAGIC ANAEMIA,1
AR,HAEMORRHAGIC DIATHESIS,1
AR,HAEMORRHAGIC TRANSFORMATION STROKE,1
AR,HALLUCINATION,1
AR,HEADACHE,1
AR,HEART RATE ABNORMAL,1
AR,HEART RATE DECREASED,1
AR,HEART RATE INCREASED,1
AR,HEPARIN-INDUCED THROMBOCYTOPENIA,1
AR,HEPATIC ENZYME INCREASED,1
AR,HEPATIC STEATOSIS,1
AR,HEPATITIS,1
AR,HEPATOCELLULAR CARCINOMA,1
AR,HIP FRACTURE,1
AR,HYPERAESTHESIA,1
AR,HYPERHIDROSIS,1
AR,HYPERSPLENISM,1
AR,HYPERTENSIVE CRISIS,1
AR,HYPOGLYCAEMIA,1
AR,HYPOVOLAEMIC SHOCK,1
AR,IMMUNOSUPPRESSANT DRUG LEVEL INCREASED,1
AR,IMPAIRED HEALING,1
AR,INGUINAL HERNIA,1
AR,INSOMNIA,1
AR,INTESTINAL PERFORATION,1
AR,ISCHAEMIC STROKE,1
AR,KIDNEY ENLARGEMENT,1
AR,LARGE INTESTINE PERFORATION,1
AR,LARGE INTESTINE POLYP,1
AR,LIVER DISORDER,1
AR,LOW BIRTH WEIGHT BABY,1
AR,MALIGNANT MELANOMA,1
AR,MATERNAL EXPOSURE DURING PREGNANCY,1
AR,MELAENA,1
AR,MEMORY IMPAIRMENT,1
AR,MOBILITY DECREASED,1
AR,MULTIPLE ORGAN DYSFUNCTION SYNDROME,1
AR,MUSCLE NECROSIS,1
AR,MYALGIA,1
AR,MYOCARDIAL INFARCTION,1
AR,MYOPATHY,1
AR,NASOPHARYNGITIS,1
AR,NEONATAL RESPIRATORY DISTRESS SYNDROME,1
AR,NEPHROLITHIASIS,1
AR,NEPHROTIC SYNDROME,1
AR,NEUTROPENIA,1
AR,NO THERAPEUTIC RESPONSE,1
AR,OCULAR HYPERAEMIA,1
AR,OEDEMA,1
AR,OEDEMA PERIPHERAL,1
AR,PAIN IN EXTREMITY,1
AR,PALLOR,1
AR,PARKINSON^S DISEASE,1
AR,PERICARDIAL EFFUSION,1
AR,PERIPHERAL SWELLING,1
AR,PERIPHERAL VENOUS DISEASE,1
AR,PERITONITIS,1
AR,PETECHIAE,1
AR,PHARYNGEAL HAEMORRHAGE,1
AR,PLATELET COUNT ABNORMAL,1
AR,PLATELET COUNT INCREASED,1
AR,POLYMYOSITIS,1
AR,POOR PERIPHERAL CIRCULATION,1
AR,PORTAL VEIN THROMBOSIS,1
AR,POST PROCEDURAL COMPLICATION,1
AR,POST PROCEDURAL INFECTION,1
AR,POSTERIOR REVERSIBLE ENCEPHALOPATHY SYNDROME,1
AR,PREMATURE BABY,1
AR,PREMATURE LABOUR,1
AR,PREMATURE RUPTURE OF MEMBRANES,1
AR,PRESCRIBED OVERDOSE,1
AR,PRESYNCOPE,1
AR,PRODUCT USE ISSUE,1
AR,PROSTATITIS,1
AR,PRURIGO,1
AR,PRURITUS,1
AR,PULMONARY ARTERIAL HYPERTENSION,1
AR,PULMONARY EMBOLISM,1
AR,PULMONARY HAEMORRHAGE,1
AR,PULMONARY HYPERTENSION,1
AR,PYREXIA,1
AR,RASH,1
AR,RED BLOOD CELL COUNT DECREASED,1
AR,RENAL DISORDER,1
AR,RENAL FAILURE CHRONIC,1
AR,RESPIRATORY DISORDER,1
AR,RESPIRATORY DISTRESS,1
AR,RESPIRATORY FAILURE,1
AR,SEPTIC SHOCK,1
AR,SKELETAL INJURY,1
AR,SKIN EXFOLIATION,1
AR,SLEEP APNOEA SYNDROME,1
AR,SOFT TISSUE INFECTION,1
AR,SPINAL CORD COMPRESSION,1
AR,SPLENOMEGALY,1
AR,STAPHYLOCOCCAL INFECTION,1
AR,STAPHYLOCOCCAL SEPSIS,1
AR,STRESS,1
AR,SUPRAVENTRICULAR TACHYCARDIA,1
AR,TESTICULAR PAIN,1
AR,THERAPY CESSATION,1
AR,THROMBOTIC MICROANGIOPATHY,1
AR,TOXICITY TO VARIOUS AGENTS,1
AR,TREATMENT FAILURE,1
AR,URINARY INCONTINENCE,1
AR,URINARY RETENTION,1
AR,URINARY TRACT INFECTION BACTERIAL,1
AR,URINARY TRACT OBSTRUCTION,1
AR,URINE OUTPUT DECREASED,1
AR,UTERINE CYST,1
AR,UTERINE LEIOMYOMA,1
AR,VARICELLA,1
AR,VASCULAR GRAFT OCCLUSION,1
AR,VENTRICULAR EXTRASYSTOLES,1
AR,VISION BLURRED,1
AR,VISUAL IMPAIRMENT,1
AR,VOLVULUS,1
AR,WHITE BLOOD CELL DISORDER,1
AR,WRONG TECHNIQUE IN PRODUCT USAGE PROCESS,1
AM,CARDIAC FAILURE,3
AM,ASTHENIA,2
AM,COUGH,2
AM,DYSPNOEA,2
AM,PULMONARY TUBERCULOSIS,2
AM,LOSS OF CONSCIOUSNESS,1
AM,MEDICATION ERROR,1
AM,RESPIRATORY FAILURE,1
AW,BLOOD COUNT ABNORMAL,1
AW,DIARRHOEA,1
AW,GENERAL PHYSICAL HEALTH DETERIORATION,1
AW,LIVER FUNCTION TEST ABNORMAL,1
AW,PLATELET COUNT INCREASED,1
AW,VENTRICULAR TACHYCARDIA,1
AU,ACUTE KIDNEY INJURY,56
AU,DYSPNOEA,43
AU,HYPOTENSION,42
AU,HYPERKALAEMIA,39
AU,CARDIAC FAILURE,34
AU,FALL,33
AU,NAUSEA,32
AU,INCORRECT DOSE ADMINISTERED,29
AU,RENAL IMPAIRMENT,28
AU,DIZZINESS,25
AU,ANAEMIA,23
AU,CARDIAC FAILURE CONGESTIVE,23
AU,CHEST PAIN,22
AU,PNEUMONIA,22
AU,DIARRHOEA,21
AU,ATRIAL FIBRILLATION,20
AU,RHABDOMYOLYSIS,20
AU,CONFUSIONAL STATE,19
AU,FATIGUE,19
AU,MALAISE,19
AU,CONDITION AGGRAVATED,18
AU,OEDEMA PERIPHERAL,18
AU,SYNCOPE,17
AU,VOMITING,17
AU,RENAL FAILURE ACUTE,16
AU,HYPONATRAEMIA,15
AU,PLEURAL EFFUSION,15
AU,DEATH,14
AU,ORTHOSTATIC HYPOTENSION,14
AU,ELECTROCARDIOGRAM QT PROLONGED,13
AU,MYOCARDIAL INFARCTION,13
AU,PULMONARY ARTERIAL HYPERTENSION,13
AU,RASH,13
AU,ASTHENIA,12
AU,DEHYDRATION,12
AU,DISEASE PROGRESSION,12
AU,PYREXIA,12
AU,WEIGHT DECREASED,12
AU,ACUTE MYOCARDIAL INFARCTION,11
AU,BRADYCARDIA,11
AU,DECREASED APPETITE,11
AU,DEPRESSION,11
AU,HYPOCALCAEMIA,11
AU,ANGIOEDEMA,10
AU,BLOOD CREATININE INCREASED,10
AU,CONGESTIVE CARDIOMYOPATHY,10
AU,COUGH,10
AU,LOWER RESPIRATORY TRACT INFECTION,10
AU,MALIGNANT NEOPLASM PROGRESSION,10
AU,PAIN,10
AU,RENAL FAILURE,10
AU,RESPIRATORY FAILURE,10
AU,SEPSIS,10
AU,URINARY TRACT INFECTION,10
AU,CARDIAC ARREST,9
AU,DRUG INEFFECTIVE,9
AU,FEBRILE NEUTROPENIA,9
AU,HEADACHE,9
AU,HYPERTENSION,9
AU,MELAENA,9
AU,TOXICITY TO VARIOUS AGENTS,9
AU,CYANOSIS,8
AU,DEEP VEIN THROMBOSIS,8
AU,GASTROINTESTINAL HAEMORRHAGE,8
AU,HYPOGLYCAEMIA,8
AU,LETHARGY,8
AU,MUSCULAR WEAKNESS,8
AU,PERICARDIAL EFFUSION,8
AU,PSEUDOPORPHYRIA,8
AU,PULMONARY EMBOLISM,8
AU,RIGHT VENTRICULAR FAILURE,8
AU,WEIGHT INCREASED,8
AU,ABDOMINAL DISTENSION,7
AU,ARTHRALGIA,7
AU,BACK PAIN,7
AU,CHRONIC KIDNEY DISEASE,7
AU,CHRONIC OBSTRUCTIVE PULMONARY DISEASE,7
AU,CONTUSION,7
AU,DEAFNESS,7
AU,FLUID OVERLOAD,7
AU,GAMMA-GLUTAMYLTRANSFERASE INCREASED,7
AU,HAEMOGLOBIN DECREASED,7
AU,HEPATIC FAILURE,7
AU,HYPOMAGNESAEMIA,7
AU,INTESTINAL ISCHAEMIA,7
AU,OEDEMA,7
AU,PAIN IN EXTREMITY,7
AU,PNEUMONIA HAEMOPHILUS,7
AU,PULMONARY HYPERTENSION,7
AU,PULMONARY OEDEMA,7
AU,RECTAL HAEMORRHAGE,7
AU,SKIN ULCER,7
AU,SUICIDE ATTEMPT,7
AU,ABDOMINAL PAIN,6
AU,ATYPICAL FEMUR FRACTURE,6
AU,C-REACTIVE PROTEIN INCREASED,6
AU,CEREBROVASCULAR ACCIDENT,6
AU,CHILLS,6
AU,CIRCULATORY COLLAPSE,6
AU,DELIRIUM,6
AU,ERYTHEMA,6
AU,FLUID RETENTION,6
AU,GLOMERULAR FILTRATION RATE DECREASED,6
AU,INTENTIONAL SELF-INJURY,6
AU,MENTAL DISORDER,6
AU,MOBILITY DECREASED,6
AU,MYOCARDIAL ISCHAEMIA,6
AU,PERSONALITY DISORDER,6
AU,UROSEPSIS,6
AU,ABDOMINAL DISCOMFORT,5
AU,ACUTE PULMONARY OEDEMA,5
AU,ARRHYTHMIA,5
AU,ATRIAL FLUTTER,5
AU,CELLULITIS,5
AU,DIABETIC KETOACIDOSIS,5
AU,EJECTION FRACTION DECREASED,5
AU,EPISTAXIS,5
AU,FEMUR FRACTURE,5
AU,GAIT DISTURBANCE,5
AU,GENERAL PHYSICAL HEALTH DETERIORATION,5
AU,HAEMORRHAGE,5
AU,HEPATIC ENCEPHALOPATHY,5
AU,HYPERGLYCAEMIA,5
AU,INFECTION,5
AU,INSOMNIA,5
AU,LIVER FUNCTION TEST ABNORMAL,5
AU,METABOLIC ACIDOSIS,5
AU,MYALGIA,5
AU,OVERDOSE,5
AU,PRURITUS,5
AU,THROMBOCYTOPENIA,5
AU,TRANSAMINASES INCREASED,5
AU,TRANSFUSION,5
AU,TREMOR,5
AU,URINARY RETENTION,5
AU,VISUAL IMPAIRMENT,5
AU,WRONG DRUG ADMINISTERED,5
AU,ABDOMINAL PAIN UPPER,4
AU,ANAPHYLACTIC REACTION,4
AU,ASCITES,4
AU,ASTHMA,4
AU,BACTERAEMIA,4
AU,BLISTER,4
AU,BLOOD ALKALINE PHOSPHATASE INCREASED,4
AU,BLOOD CALCIUM DECREASED,4
AU,BLOOD GLUCOSE INCREASED,4
AU,BLOOD LACTIC ACID INCREASED,4
AU,CHEST DISCOMFORT,4
AU,COLITIS,4
AU,COLON CANCER,4
AU,CONSTIPATION,4
AU,DIABETES MELLITUS,4
AU,DRY MOUTH,4
AU,DYSPNOEA EXERTIONAL,4
AU,ENCEPHALOPATHY,4
AU,EXERCISE TOLERANCE DECREASED,4
AU,FLUSHING,4
AU,HAEMATEMESIS,4
AU,HAEMATURIA,4
AU,HYPERCALCAEMIA,4
AU,HYPOPHAGIA,4
AU,INFLUENZA LIKE ILLNESS,4
AU,INTERNATIONAL NORMALISED RATIO INCREASED,4
AU,INTERSTITIAL LUNG DISEASE,4
AU,IRON DEFICIENCY ANAEMIA,4
AU,JOINT SWELLING,4
AU,LACTIC ACIDOSIS,4
AU,LEUKOCYTOSIS,4
AU,LOSS OF CONSCIOUSNESS,4
AU,MENINGIOMA,4
AU,METASTASES TO LIVER,4
AU,NEUTROPENIA,4
AU,OSTEOARTHRITIS,4
AU,PARAESTHESIA,4
AU,RENAL FAILURE CHRONIC,4
AU,RESPIRATORY TRACT INFECTION,4
AU,SEPTIC SHOCK,4
AU,SKIN CANCER,4
AU,SKIN DISCOLOURATION,4
AU,SPLENOMEGALY,4
AU,URINE OUTPUT DECREASED,4
AU,VIRAL INFECTION,4
AU,WHITE BLOOD CELL COUNT INCREASED,4
AU,WOUND,4
AU,ACTIVITIES OF DAILY LIVING IMPAIRED,3
AU,ADVERSE DRUG REACTION,3
AU,ANGINA PECTORIS,3
AU,ANXIETY,3
AU,ARTHROPATHY,3
AU,ATRIOVENTRICULAR BLOCK COMPLETE,3
AU,BLOOD UREA INCREASED,3
AU,CARDIAC FAILURE ACUTE,3
AU,CARDIO-RESPIRATORY ARREST,3
AU,CATARACT,3
AU,CATHETER SITE INFECTION,3
AU,CHOLANGITIS,3
AU,CHOLESTASIS,3
AU,COGNITIVE DISORDER,3
AU,CRYPTOCOCCOSIS,3
AU,DEAFNESS BILATERAL,3
AU,DRUG HYPERSENSITIVITY,3
AU,DUODENAL ULCER HAEMORRHAGE,3
AU,DYSPEPSIA,3
AU,ENDOMETRIOSIS,3
AU,FEELING ABNORMAL,3
AU,GOUT,3
AU,HAEMATOCRIT DECREASED,3
AU,HAEMORRHOIDS,3
AU,HEAD INJURY,3
AU,HERPES ZOSTER,3
AU,HOSPITALISATION,3
AU,HYPERBILIRUBINAEMIA,3
AU,HYPOAESTHESIA,3
AU,HYPOPHOSPHATAEMIA,3
AU,HYPOXIA,3
AU,INTESTINAL PERFORATION,3
AU,LACERATION,3
AU,LIMB INJURY,3
AU,LIVER DISORDER,3
AU,MEMORY IMPAIRMENT,3
AU,METHAEMOGLOBINAEMIA,3
AU,MULTI-ORGAN FAILURE,3
AU,MUSCLE SPASMS,3
AU,MUSCULOSKELETAL CHEST PAIN,3
AU,NEUTROPHIL COUNT INCREASED,3
AU,NIGHT SWEATS,3
AU,OSTEOMYELITIS,3
AU,OXYGEN SATURATION DECREASED,3
AU,PALPITATIONS,3
AU,PANCYTOPENIA,3
AU,PERIPHERAL SWELLING,3
AU,PNEUMOCYSTIS JIROVECII PNEUMONIA,3
AU,PNEUMONIA ASPIRATION,3
AU,PRESYNCOPE,3
AU,PSYCHOTIC DISORDER,3
AU,PURPURA,3
AU,RASH PRURITIC,3
AU,RENAL DISORDER,3
AU,SOMNOLENCE,3
AU,STAPHYLOCOCCAL INFECTION,3
AU,STAPHYLOCOCCUS TEST POSITIVE,3
AU,SUBDURAL HAEMORRHAGE,3
AU,SWELLING,3
AU,THORACIC VERTEBRAL FRACTURE,3
AU,THROMBOTIC MICROANGIOPATHY,3
AU,TREATMENT FAILURE,3
AU,URINARY INCONTINENCE,3
AU,ACUTE ABDOMEN,2
AU,ACUTE HEPATIC FAILURE,2
AU,ACUTE RESPIRATORY FAILURE,2
AU,ADRENAL INSUFFICIENCY,2
AU,AGITATION,2
AU,ALANINE AMINOTRANSFERASE INCREASED,2
AU,ALOPECIA,2
AU,APHASIA,2
AU,ARTHRITIS,2
AU,ATAXIA,2
AU,BACTERIAL SEPSIS,2
AU,BLOOD CHOLESTEROL DECREASED,2
AU,BLOOD CHOLESTEROL INCREASED,2
AU,BLOOD GLUCOSE DECREASED,2
AU,BLOOD IRON DECREASED,2
AU,BLOOD LACTATE DEHYDROGENASE INCREASED,2
AU,BLOOD POTASSIUM DECREASED,2
AU,BLOOD PRESSURE DECREASED,2
AU,BLOOD PRESSURE FLUCTUATION,2
AU,BLOOD PRESSURE INCREASED,2
AU,BREAST CANCER METASTATIC,2
AU,CALCIPHYLAXIS,2
AU,CARDIAC DISORDER,2
AU,CARDIAC FAILURE CHRONIC,2
AU,CARDIAC TAMPONADE,2
AU,CARDIOGENIC SHOCK,2
AU,CEREBRAL HAEMORRHAGE,2
AU,CEREBRAL INFARCTION,2
AU,CLAVICLE FRACTURE,2
AU,COLON ADENOMA,2
AU,CONCOMITANT DISEASE AGGRAVATED,2
AU,CONCOMITANT DISEASE PROGRESSION,2
AU,CONTRAINDICATED PRODUCT ADMINISTERED,2
AU,CONVULSION,2
AU,CORONARY ARTERY DISEASE,2
AU,CREATININE RENAL CLEARANCE DECREASED,2
AU,DEAFNESS NEUROSENSORY,2
AU,DELUSION,2
AU,DEMENTIA,2
AU,DERMATITIS BULLOUS,2
AU,DEVICE MALFUNCTION,2
AU,DIABETIC ULCER,2
AU,DIVERTICULITIS,2
AU,DIVERTICULUM INTESTINAL HAEMORRHAGIC,2
AU,DRUG ABUSE,2
AU,DRUG DOSE OMISSION,2
AU,DRUG INTOLERANCE,2
AU,DRUG PRESCRIBING ERROR,2
AU,DRUG-INDUCED LIVER INJURY,2
AU,DYSGEUSIA,2
AU,DYSPHONIA,2
AU,ELECTROCARDIOGRAM QT INTERVAL ABNORMAL,2
AU,EOSINOPHILIA,2
AU,ESCHERICHIA SEPSIS,2
AU,FAECES DISCOLOURED,2
AU,FALSE POSITIVE INVESTIGATION RESULT,2
AU,FOETAL EXPOSURE DURING PREGNANCY,2
AU,GASTRIC ULCER,2
AU,GASTRITIS,2
AU,GASTROENTERITIS,2
AU,GASTROINTESTINAL DISORDER,2
AU,HAEMORRHAGIC STROKE,2
AU,HALLUCINATION,2
AU,HEMIPLEGIA,2
AU,HEPATIC CIRRHOSIS,2
AU,HEPATIC HYDROTHORAX,2
AU,HEPATITIS,2
AU,HEPATITIS C,2
AU,HYDRONEPHROSIS,2
AU,HYPERHIDROSIS,2
AU,HYPOKALAEMIA,2
AU,HYPOKINESIA,2
AU,ILL-DEFINED DISORDER,2
AU,IMPAIRED HEALING,2
AU,INFLAMMATION,2
AU,INFLUENZA,2
AU,INSULIN C-PEPTIDE DECREASED,2
AU,INTERNATIONAL NORMALISED RATIO ABNORMAL,2
AU,IRON DEFICIENCY,2
AU,ISCHAEMIC CARDIOMYOPATHY,2
AU,JAUNDICE,2
AU,JOINT INJURY,2
AU,LEFT VENTRICULAR DYSFUNCTION,2
AU,LUNG INFECTION,2
AU,LUNG NEOPLASM MALIGNANT,2
AU,MALIGNANT MELANOMA,2
AU,MENTAL IMPAIRMENT,2
AU,METRORRHAGIA,2
AU,MUSCULOSKELETAL PAIN,2
AU,MUSCULOSKELETAL STIFFNESS,2
AU,MYOCLONUS,2
AU,MYOPATHY,2
AU,NASOPHARYNGITIS,2
AU,NEPHROPATHY,2
AU,NERVOUSNESS,2
AU,NEURALGIA,2
AU,NON-CARDIAC CHEST PAIN,2
AU,NORMOCHROMIC NORMOCYTIC ANAEMIA,2
AU,OPTIC ISCHAEMIC NEUROPATHY,2
AU,OROPHARYNGEAL PAIN,2
AU,ORTHOPNOEA,2
AU,PERIPHERAL COLDNESS,2
AU,PHOTOPHOBIA,2
AU,PLASMACYTOMA,2
AU,PNEUMONIA BACTERIAL,2
AU,PNEUMONITIS,2
AU,POST PROCEDURAL HAEMORRHAGE,2
AU,PRODUCT PHYSICAL ISSUE,2
AU,PRODUCT USE IN UNAPPROVED INDICATION,2
AU,PROTEIN TOTAL DECREASED,2
AU,PROTHROMBIN TIME PROLONGED,2
AU,RED BLOOD CELL COUNT DECREASED,2
AU,RENAL CYST,2
AU,RESPIRATORY DISTRESS,2
AU,RIB FRACTURE,2
AU,SCHIZOPHRENIA,2
AU,SCIATICA,2
AU,SERUM FERRITIN ABNORMAL,2
AU,SINUS BRADYCARDIA,2
AU,SINUS TACHYCARDIA,2
AU,SKIN NEOPLASM EXCISION,2
AU,SLEEP DISORDER,2
AU,SPINAL COLUMN STENOSIS,2
AU,SPINAL OSTEOARTHRITIS,2
AU,SPUTUM DISCOLOURED,2
AU,SQUAMOUS CELL CARCINOMA OF SKIN,2
AU,STRESS CARDIOMYOPATHY,2
AU,STRESS FRACTURE,2
AU,SYSTEMIC SCLEROSIS,2
AU,TACHYCARDIA,2
AU,THERAPY CESSATION,2
AU,THERAPY CHANGE,2
AU,TOXIC EPIDERMAL NECROLYSIS,2
AU,TRANSIENT ISCHAEMIC ATTACK,2
AU,TROPONIN INCREASED,2
AU,UNDERDOSE,2
AU,UNEVALUABLE EVENT,2
AU,UPPER GASTROINTESTINAL HAEMORRHAGE,2
AU,URTICARIA,2
AU,VAGINAL HAEMORRHAGE,2
AU,VENTRICULAR FIBRILLATION,2
AU,VENTRICULAR TACHYCARDIA,2
AU,VIRAL UPPER RESPIRATORY TRACT INFECTION,2
AU,VISION BLURRED,2
AU,ABASIA,1
AU,ABNORMAL BEHAVIOUR,1
AU,ABNORMAL LOSS OF WEIGHT,1
AU,ACCIDENTAL EXPOSURE TO PRODUCT,1
AU,ACCIDENTAL OVERDOSE,1
AU,ACIDOSIS,1
AU,ACUTE CORONARY SYNDROME,1
AU,ACUTE LYMPHOCYTIC LEUKAEMIA,1
AU,ACUTE MYELOID LEUKAEMIA,1
AU,ACUTE PSYCHOSIS,1
AU,ALLERGIC OEDEMA,1
AU,AMNESIA,1
AU,ANAEMIA POSTOPERATIVE,1
AU,ANAPHYLACTIC SHOCK,1
AU,ANAPHYLACTOID REACTION,1
AU,ANION GAP INCREASED,1
AU,ANKLE FRACTURE,1
AU,ANTICOAGULATION DRUG LEVEL ABOVE THERAPEUTIC,1
AU,AORTIC ANEURYSM,1
AU,AORTIC STENOSIS,1
AU,AORTIC VALVE REPLACEMENT,1
AU,APLASIA PURE RED CELL,1
AU,APPETITE DISORDER,1
AU,ARRHYTHMIA SUPRAVENTRICULAR,1
AU,ARTERIAL HAEMORRHAGE,1
