country,term,count
AR,GALLBLADDER DISORDER,3
AR,INAPPROPRIATE SCHEDULE OF DRUG ADMINISTRATION,3
AR,INJECTION SITE ERYTHEMA,3
AR,LIVER DISORDER,3
AR,LOSS OF CONSCIOUSNESS,3
AR,LUNG NEOPLASM MALIGNANT,3
AR,MEMORY IMPAIRMENT,3
AR,MIGRAINE,3
AR,MUSCULAR WEAKNESS,3
AR,MYALGIA,3
AR,PERITONITIS,3
AR,RESPIRATORY DISORDER,3
AR,SPEECH DISORDER,3
AR,THROMBOSIS,3
AR,TREMOR,3
AR,URINARY INCONTINENCE,3
AR,WEIGHT INCREASED,3
AR,ACTIVITIES OF DAILY LIVING IMPAIRED,2
AR,AFFECTIVE DISORDER,2
AR,ANGER,2
AR,ANKLE FRACTURE,2
AR,ANXIETY,2
AR,APPLICATION SITE PAIN,2
AR,ARRHYTHMIA,2
AR,ARTHROPATHY,2
AR,BONE MARROW DISORDER,2
AR,BRADYPHRENIA,2
AR,BRAIN NEOPLASM,2
AR,BRAIN NEOPLASM MALIGNANT,2
AR,CALCULUS BLADDER,2
AR,COGNITIVE DISORDER,2
AR,COMA,2
AR,CRYING,2
AR,DIABETES MELLITUS,2
AR,DIARRHOEA,2
AR,DIZZINESS,2
AR,ECTOPIC PREGNANCY,2
AR,ELECTROENCEPHALOGRAM ABNORMAL,2
AR,ENTEROCOLITIS,2
AR,EYE SWELLING,2
AR,FEMUR FRACTURE,2
AR,GASTRIC DISORDER,2
AR,GASTROINTESTINAL DISORDER,2
AR,GENERAL SYMPTOM,2
AR,HEAD INJURY,2
AR,HEPATITIS TOXIC,2
AR,HYPERSENSITIVITY,2
AR,HYPERTENSIVE CRISIS,2
AR,INFLAMMATION,2
AR,INJECTION SITE BRUISING,2
AR,INJECTION SITE PAPULE,2
AR,INJURY,2
AR,KIDNEY INFECTION,2
AR,LACK OF INJECTION SITE ROTATION,2
AR,LIGAMENT SPRAIN,2
AR,LOW BIRTH WEIGHT BABY,2
AR,LUNG DISORDER,2
AR,LYMPHOMA,2
AR,MALAISE,2
AR,MATERNAL EXPOSURE TIMING UNSPECIFIED,2
AR,MENINGIOMA,2
AR,MUSCULOSKELETAL DISORDER,2
AR,MYOCARDIAL INFARCTION,2
AR,NAUSEA,2
AR,NEOPLASM MALIGNANT,2
AR,PERIPHERAL SWELLING,2
AR,PLATELET COUNT INCREASED,2
AR,PROCEDURAL HAEMORRHAGE,2
AR,PRODUCT DISTRIBUTION ISSUE,2
AR,RASH,2
AR,RED BLOOD CELL COUNT DECREASED,2
AR,RESPIRATORY FAILURE,2
AR,RETINAL DETACHMENT,2
AR,SECONDARY PROGRESSIVE MULTIPLE SCLEROSIS,2
AR,SEIZURE,2
AR,STRESS,2
AR,SUDDEN DEATH,2
AR,SUICIDE ATTEMPT,2
AR,THYROID DISORDER,2
AR,THYROID NEOPLASM,2
AR,VARICOSE VEIN,2
AR,VIITH NERVE PARALYSIS,2
AR,VISION BLURRED,2
AR,WEIGHT DECREASED,2
AR,WHITE BLOOD CELL COUNT DECREASED,2
AR,ABDOMINAL DISCOMFORT,1
AR,ABDOMINAL HERNIA REPAIR,1
AR,ABDOMINAL MASS,1
AR,ABDOMINAL NEOPLASM,1
AR,ABDOMINAL PAIN UPPER,1
AR,ABORTION,1
AR,ABULIA,1
AR,ACUTE MYOCARDIAL INFARCTION,1
AR,ALOPECIA,1
AR,ANAEMIA POSTOPERATIVE,1
AR,ANTI-THYROID ANTIBODY POSITIVE,1
AR,APHASIA,1
AR,APPENDICITIS,1
AR,APPLICATION SITE ALOPECIA,1
AR,APPLICATION SITE DISCOLOURATION,1
AR,APPLICATION SITE INDURATION,1
AR,APPLICATION SITE PRURITUS,1
AR,APPLICATION SITE RASH,1
AR,ARTHRALGIA,1
AR,ARTHROPOD STING,1
AR,ASPIRATION,1
AR,ASPIRATION BRONCHIAL,1
AR,AUTONOMIC NERVOUS SYSTEM IMBALANCE,1
AR,BACK PAIN,1
AR,BACTERAEMIA,1
AR,BENIGN SALIVARY GLAND NEOPLASM,1
AR,BIPOLAR DISORDER,1
AR,BLADDER PROLAPSE,1
AR,BLINDNESS,1
AR,BLINDNESS UNILATERAL,1
AR,BLISTER INFECTED,1
AR,BLOOD GLUCOSE INCREASED,1
AR,BLOOD IRON DECREASED,1
AR,BLOOD PRESSURE ABNORMAL,1
AR,BLOOD THYROID STIMULATING HORMONE INCREASED,1
AR,BLOOD URINE PRESENT,1
AR,BONE CYST,1
AR,BONE DISORDER,1
AR,BRAIN INJURY,1
AR,BRAIN OEDEMA,1
AR,BREAST CALCIFICATIONS,1
AR,BREAST CANCER,1
AR,BREAST CANCER FEMALE,1
AR,BREAST CANCER METASTATIC,1
AR,BREAST NEOPLASM,1
AR,BRONCHIAL DISORDER,1
AR,BRONCHOSPASM,1
AR,BURNING SENSATION,1
AR,CARDIAC DISORDER,1
AR,CARDIAC PACEMAKER INSERTION,1
AR,CAROTID BODY TUMOUR,1
AR,CENTRAL NERVOUS SYSTEM INFLAMMATION,1
AR,CEREBRAL INFARCTION,1
AR,CEREBROVASCULAR DISORDER,1
AR,CHEST PAIN,1
AR,CHOLANGITIS,1
AR,CHOLECYSTECTOMY,1
AR,CHOLECYSTITIS,1
AR,CHOLECYSTITIS ACUTE,1
AR,CHRONIC GASTRITIS,1
AR,CHRONIC LYMPHOCYTIC LEUKAEMIA,1
AR,CHRONIC OBSTRUCTIVE PULMONARY DISEASE,1
AR,COAGULATION TIME PROLONGED,1
AR,COELIAC DISEASE,1
AR,COMPLEX PARTIAL SEIZURES,1
AR,COMPLICATION OF PREGNANCY,1
AR,CONDITION AGGRAVATED,1
AR,CONFUSIONAL STATE,1
AR,CONGESTIVE CARDIOMYOPATHY,1
AR,CONJUNCTIVAL DISORDER,1
AR,CONNECTIVE TISSUE DISORDER,1
AR,CONSTIPATION,1
AR,COORDINATION ABNORMAL,1
AR,COUGH,1
AR,CROSS INFECTION,1
AR,DEEP VEIN THROMBOSIS,1
AR,DEFICIENCY ANAEMIA,1
AR,DEHYDRATION,1
AR,DELIRIUM,1
AR,DEMENTIA,1
AR,DENTAL CARE,1
AR,DESMOID TUMOUR,1
AR,DIABETIC RETINOPATHY,1
AR,DISCOMFORT,1
AR,DISEASE PROGRESSION,1
AR,DISORIENTATION,1
AR,DIVERTICULUM,1
AR,DUODENAL ULCER,1
AR,DYSPNOEA,1
AR,DYSSTASIA,1
AR,EAR DISCOMFORT,1
AR,EAR INFECTION VIRAL,1
AR,ENCEPHALITIS,1
AR,ENCEPHALOPATHY,1
AR,ENTERAL NUTRITION,1
AR,EPILEPSY,1
AR,EPISTAXIS,1
AR,ERYSIPELAS,1
AR,EXPOSURE VIA FATHER,1
AR,EYE HAEMORRHAGE,1
AR,EYE PAIN,1
AR,FACIAL PARALYSIS,1
AR,FAECAL INCONTINENCE,1
AR,FAECES DISCOLOURED,1
AR,FEAR,1
AR,FIBROMYALGIA,1
AR,FLUID INTAKE REDUCED,1
AR,FLUID RETENTION,1
AR,FOAMING AT MOUTH,1
AR,FOETAL EXPOSURE DURING PREGNANCY,1
AR,FRONTAL LOBE EPILEPSY,1
AR,FUNCTIONAL GASTROINTESTINAL DISORDER,1
AR,GALLBLADDER PAIN,1
AR,GASTROENTERITIS,1
AR,HAEMATOCRIT DECREASED,1
AR,HAEMORRHAGE,1
AR,HAEMORRHAGE IN PREGNANCY,1
AR,HAEMORRHAGIC ANAEMIA,1
AR,HAEMORRHAGIC STROKE,1
AR,HALLUCINATION_ VISUAL,1
AR,HEMIPARESIS,1
AR,HEMIPLEGIA,1
AR,HEPATIC ENCEPHALOPATHY,1
AR,HEPATIC ENZYME INCREASED,1
AR,HEPATIC STEATOSIS,1
AR,HEPATITIS VIRAL,1
AR,HIP ARTHROPLASTY,1
AR,HIP FRACTURE,1
AR,HOSPITALISATION,1
AR,HYPERAESTHESIA,1
AR,HYPERAMYLASAEMIA,1
AR,HYPERCHOLESTEROLAEMIA,1
AR,HYPERCOAGULATION,1
AR,HYPERHIDROSIS,1
AR,HYPERURICAEMIA,1
AR,HYPOKINESIA,1
AR,HYPOPHAGIA,1
AR,HYPORESPONSIVE TO STIMULI,1
AR,HYPOTHERMIA,1
AR,ILEUS,1
AR,ILEUS PARALYTIC,1
AR,IMPLANT SITE INFECTION,1
AR,INCISION SITE COMPLICATION,1
AR,INCONTINENCE,1
AR,INCORRECT DOSE ADMINISTERED,1
AR,INCORRECT DRUG ADMINISTRATION DURATION,1
AR,INFECTED SKIN ULCER,1
AR,INFECTION,1
AR,INFLUENZA,1
AR,INJECTION SITE DISCOLOURATION,1
AR,INJECTION SITE INDURATION,1
AR,INJECTION SITE NECROSIS,1
AR,INJECTION SITE REACTION,1
AR,INTERVERTEBRAL DISC PROTRUSION,1
AR,INTRACRANIAL ANEURYSM,1
AR,INVESTIGATION,1
AR,ISCHAEMIC STROKE,1
AR,JOINT CONTRACTURE,1
AR,LARGE INTESTINE POLYP,1
AR,LEUKAEMIA,1
AR,LIP SWELLING,1
AR,LIVE BIRTH,1
AR,LOCAL SWELLING,1
AR,LOSS OF PERSONAL INDEPENDENCE IN DAILY ACTIVITIES,1
AR,LOWER LIMB FRACTURE,1
AR,LUNG INFECTION,1
AR,LUNG PERFORATION,1
AR,MACULOPATHY,1
AR,MENSTRUATION IRREGULAR,1
AR,MENTAL DISORDER,1
AR,MIDDLE EAR EFFUSION,1
AR,MOBILITY DECREASED,1
AR,MOOD ALTERED,1
AR,MOOD SWINGS,1
AR,MOTOR DYSFUNCTION,1
AR,MOUTH HAEMORRHAGE,1
AR,MUCOCUTANEOUS RASH,1
AR,MULTIPLE FRACTURES,1
AR,MUSCLE RIGIDITY,1
AR,MUSCLE RUPTURE,1
AR,MUSCLE SPASMS,1
AR,MUSCULOSKELETAL DISCOMFORT,1
AR,MUSCULOSKELETAL STIFFNESS,1
AR,NASOPHARYNGITIS,1
AR,NEURALGIA,1
AR,OPHTHALMIC HERPES SIMPLEX,1
AR,OPTIC NEURITIS,1
AR,ORGAN FAILURE,1
AR,OSTEOARTHRITIS,1
AR,OVERDOSE,1
AR,OVERWEIGHT,1
AR,PANCREATITIS,1
AR,PARAESTHESIA,1
AR,PARALYSIS,1
AR,PEMPHIGUS,1
AR,PERICARDITIS,1
AR,PERIPHERAL VASCULAR DISORDER,1
AR,PERIPHERAL VENOUS DISEASE,1
AR,PETIT MAL EPILEPSY,1
AR,PHARYNGITIS BACTERIAL,1
AR,PLACENTAL DISORDER,1
AR,PLANTAR FASCIITIS,1
AR,PNEUMONIA ASPIRATION,1
AR,PNEUMOTHORAX SPONTANEOUS,1
AR,POLYMYOSITIS,1
AR,POSTOPERATIVE WOUND INFECTION,1
AR,PRESCRIBED UNDERDOSE,1
AR,PRODUCT USE ISSUE,1
AR,PROLAPSE REPAIR,1
AR,PULMONARY INFARCTION,1
AR,PULMONARY OEDEMA,1
AR,PYELONEPHRITIS,1
AR,QUADRIPARESIS,1
AR,RAYNAUD^S PHENOMENON,1
AR,REFUSAL OF TREATMENT BY PATIENT,1
AR,RENAL DISORDER,1
AR,RENAL PAIN,1
AR,RESPIRATORY TRACT INFECTION,1
AR,SALIVARY HYPERSECRETION,1
AR,SCIATICA,1
AR,SEPSIS,1
AR,SINUSITIS,1
AR,SKIN DISCOLOURATION,1
AR,SKULL FRACTURE,1
AR,SOCIAL FEAR,1
AR,SOMNOLENCE,1
AR,SPINAL CORD DISORDER,1
AR,SPINAL FRACTURE,1
AR,SPINAL MENINGEAL CYST,1
AR,SPINAL OPERATION,1
AR,STOMATITIS,1
AR,SUPRAVENTRICULAR TACHYARRHYTHMIA,1
AR,SWELLING,1
AR,TACHYCARDIA,1
AR,THERMAL BURN,1
AR,THROMBOPHLEBITIS,1
AR,TINNITUS,1
AR,TOBACCO WITHDRAWAL SYMPTOMS,1
AR,TRAUMATIC FRACTURE,1
AR,TURBINECTOMY,1
AR,TYPE 1 DIABETES MELLITUS,1
AR,UHTHOFF^S PHENOMENON,1
AR,ULCER,1
AR,UPPER LIMB FRACTURE,1
AR,URINARY RETENTION,1
AR,URINARY TRACT INJURY,1
AR,UROSEPSIS,1
AR,UTERINE CYST,1
AR,UTERINE DISORDER,1
AR,UTERINE HAEMORRHAGE,1
AR,VARICOSE ULCERATION,1
AR,VASCULITIS,1
AR,VENTRICULAR FIBRILLATION,1
AR,VERTIGO POSITIONAL,1
AR,VIRAL INFECTION,1
AR,VIRAL SEPSIS,1
AR,VISUAL ACUITY REDUCED,1
AR,VOLVULUS,1
AR,WALKING DISABILITY,1
AR,WEIGHT GAIN POOR,1
AU,FATIGUE,19
AU,INFLUENZA LIKE ILLNESS,14
AU,BREAST CANCER,12
AU,PAIN,11
AU,HEADACHE,8
AU,MALAISE,8
AU,MULTIPLE SCLEROSIS RELAPSE,8
AU,FALL,6
AU,GAIT DISTURBANCE,6
AU,INJECTION SITE BRUISING,6
AU,MULTIPLE SCLEROSIS,6
AU,MUSCLE SPASMS,6
AU,WEIGHT DECREASED,6
AU,DEPRESSED MOOD,5
AU,HYPERTENSION,5
AU,MOBILITY DECREASED,5
AU,ANXIETY,4
AU,ARTHRALGIA,4
AU,DRUG DOSE OMISSION,4
AU,FEELING ABNORMAL,4
AU,INJECTION SITE PAIN,4
AU,MYALGIA,4
AU,PROCEDURAL PAIN,4
AU,PYREXIA,4
AU,ASTHENIA,3
AU,BURNING SENSATION,3
AU,CEREBROVASCULAR ACCIDENT,3
AU,CHILLS,3
AU,DECREASED APPETITE,3
AU,DEPRESSION,3
AU,DIZZINESS,3
AU,HEAD DISCOMFORT,3
AU,INJECTION SITE ERYTHEMA,3
AU,MIGRAINE,3
AU,NAUSEA,3
AU,PNEUMONIA,3
AU,PULMONARY HYPERTENSION,3
AU,SARCOIDOSIS,3
AU,SECONDARY PROGRESSIVE MULTIPLE SCLEROSIS,3
AU,SPEECH DISORDER,3
AU,STRESS,3
AU,URINARY TRACT INFECTION,3
AU,VOMITING,3
AU,WEIGHT INCREASED,3
AU,ABORTION SPONTANEOUS,2
AU,BACK DISORDER,2
AU,BALANCE DISORDER,2
AU,BASAL CELL CARCINOMA,2
AU,BLOOD CHOLESTEROL INCREASED,2
AU,CYSTITIS,2
AU,DEEP VEIN THROMBOSIS,2
AU,DIARRHOEA,2
AU,DYSPNOEA,2
AU,EYE PAIN,2
AU,FEELING HOT,2
AU,FRUSTRATION,2
AU,GENERAL SYMPTOM,2
AU,HERNIA,2
AU,HYPOAESTHESIA,2
AU,HYPOPHAGIA,2
AU,INFECTION,2
AU,MALIGNANT MELANOMA,2
AU,MATERNAL EXPOSURE DURING PREGNANCY,2
AU,MICROANGIOPATHIC HAEMOLYTIC ANAEMIA,2
AU,MUSCULAR WEAKNESS,2
AU,MUSCULOSKELETAL STIFFNESS,2
AU,NECK PAIN,2
AU,NECROTISING FASCIITIS,2
AU,NEURALGIA,2
AU,OROPHARYNGEAL PAIN,2
AU,PARAESTHESIA,2
AU,POST PROCEDURAL COMPLICATION,2
AU,PYELONEPHRITIS,2
AU,RASH,2
AU,STILLBIRTH,2
AU,SUBCUTANEOUS ABSCESS,2
AU,TEARFULNESS,2
AU,UNDERDOSE,2
AU,UPPER LIMB FRACTURE,2
AU,VIRAL INFECTION,2
AU,ABASIA,1
AU,ABDOMINAL DISCOMFORT,1
AU,ABDOMINAL OPERATION,1
AU,ABNORMAL LOSS OF WEIGHT,1
AU,ABNORMAL SENSATION IN EYE,1
AU,ACTIVITIES OF DAILY LIVING IMPAIRED,1
AU,ADVERSE EVENT,1
AU,AFFECT LABILITY,1
AU,AFFECTIVE DISORDER,1
AU,ALANINE AMINOTRANSFERASE INCREASED,1
AU,ANAPHYLACTIC SHOCK,1
AU,ASPARTATE AMINOTRANSFERASE INCREASED,1
AU,ATRIAL FIBRILLATION,1
AU,BACK PAIN,1
AU,BASEDOW^S DISEASE,1
AU,BENIGN LUNG NEOPLASM,1
AU,BENIGN NEOPLASM OF THYROID GLAND,1
AU,BLADDER NECK SUSPENSION,1
AU,BLINDNESS,1
AU,BLOOD GLUCOSE INCREASED,1
AU,BLOOD PRESSURE INCREASED,1
AU,BODY TEMPERATURE DECREASED,1
AU,BONE MARROW DISORDER,1
AU,BREAST CANCER FEMALE,1
AU,BREAST MASS,1
AU,CANDIDA INFECTION,1
AU,CELLULITIS,1
AU,CENTRAL NERVOUS SYSTEM LESION,1
AU,CENTRAL NERVOUS SYSTEM LYMPHOMA,1
AU,CEREBRAL DISORDER,1
AU,CHEST PAIN,1
AU,CHOLECYSTITIS ACUTE,1
AU,CHOLELITHIASIS,1
AU,COELIAC DISEASE,1
AU,COGNITIVE DISORDER,1
AU,CONSTIPATION,1
AU,CYSTITIS HAEMORRHAGIC,1
AU,CYSTITIS INTERSTITIAL,1
AU,DEHYDRATION,1
AU,DEVICE BREAKAGE,1
AU,DEVICE FAILURE,1
AU,DEVICE ISSUE,1
AU,DIABETIC FOOT,1
AU,DIFFUSE LARGE B-CELL LYMPHOMA,1
AU,DIPLOPIA,1
AU,DISEASE PROGRESSION,1
AU,DRUG INEFFECTIVE,1
AU,DRUG INTOLERANCE,1
AU,DYSARTHRIA,1
AU,DYSKINESIA,1
AU,EMOTIONAL DISTRESS,1
AU,EPIDURAL BLOOD PATCH,1
AU,EPILEPSY,1
AU,ESCHERICHIA INFECTION,1
AU,EYE HAEMORRHAGE,1
AU,FAECALOMA,1
AU,FEAR OF INJECTION,1
AU,FEBRILE CONVULSION,1
AU,FINE MOTOR SKILL DYSFUNCTION,1
AU,FOETAL HYPOKINESIA,1
AU,FOOD CRAVING,1
AU,FOREARM FRACTURE,1
AU,GAMMA-GLUTAMYLTRANSFERASE INCREASED,1
AU,GASTROINTESTINAL CARCINOMA,1
AU,GASTROINTESTINAL INFECTION,1
AU,GASTROINTESTINAL STOMA COMPLICATION,1
AU,GASTROINTESTINAL TRACT ADENOMA,1
AU,GASTROOESOPHAGEAL REFLUX DISEASE,1
AU,GENERAL PHYSICAL HEALTH DETERIORATION,1
AU,GOUT,1
AU,GROWTH RETARDATION,1
AU,HAEMOLYTIC ANAEMIA,1
AU,HEART RATE IRREGULAR,1
AU,HELICOBACTER INFECTION,1
AU,HEPATIC ENZYME INCREASED,1
AU,HEPATITIS,1
AU,HEPATITIS C,1
AU,HEPATOTOXICITY,1
AU,HIP FRACTURE,1
AU,HUMERUS FRACTURE,1
AU,HYPERCOAGULATION,1
AU,HYPERTHYROIDISM,1
AU,HYPOACUSIS,1
AU,HYPOTHYROIDISM,1
AU,HYSTERECTOMY,1
AU,IMPAIRED HEALING,1
AU,IMPAIRED WORK ABILITY,1
AU,INCORRECT DOSE ADMINISTERED,1
AU,INFLUENZA,1
AU,INJECTION SITE DERMATITIS,1
AU,INJECTION SITE HAEMORRHAGE,1
AU,INJECTION SITE INFECTION,1
AU,INJECTION SITE ULCER,1
AU,INSOMNIA,1
AU,INTENTIONAL PRODUCT USE ISSUE,1
AU,IRRITABLE BOWEL SYNDROME,1
AU,JOINT DESTRUCTION,1
AU,JOINT STIFFNESS,1
AU,KAPOSI^S SARCOMA,1
AU,LARGE INTESTINE POLYP,1
AU,LETHARGY,1
AU,LIGAMENT RUPTURE,1
AU,LIMB INJURY,1
AU,LIMB OPERATION,1
AU,LIVER FUNCTION TEST ABNORMAL,1
AU,LUNG TRANSPLANT,1
AU,MACROCYTOSIS,1
AU,MAMMOPLASTY,1
AU,MENINGIOMA,1
AU,MILIARIA,1
AU,MUSCLE ATROPHY,1
AU,MUSCLE INJURY,1
AU,MUSCLE SPASTICITY,1
AU,MUSCULOSKELETAL DISORDER,1
AU,MYOCARDIAL INFARCTION,1
AU,NASOPHARYNGITIS,1
AU,NEPHROPATHY,1
AU,NOCTURIA,1
AU,NORMAL PRESSURE HYDROCEPHALUS,1
AU,NOSOCOMIAL INFECTION,1
AU,OPTIC NEURITIS,1
AU,ORAL HERPES,1
AU,ORCHITIS,1
AU,ORGAN FAILURE,1
AU,ORTHOPAEDIC PROCEDURE,1
AU,PAIN IN EXTREMITY,1
AU,PERIORBITAL CONTUSION,1
AU,PLEUROPERICARDITIS,1
AU,PNEUMOTHORAX,1
AU,POOR PERIPHERAL CIRCULATION,1
AU,POST PROCEDURAL INFECTION,1
AU,POST PROCEDURAL SWELLING,1
AU,POSTPARTUM HAEMORRHAGE,1
AU,PRESYNCOPE,1
AU,PRODUCT COLOUR ISSUE,1
AU,PROSTATOMEGALY,1
AU,PRURITUS,1
AU,PSORIASIS,1
AU,PSYCHIATRIC SYMPTOM,1
AU,RADIATION ASSOCIATED PAIN,1
AU,RADIATION SKIN INJURY,1
AU,RENAL CANCER METASTATIC,1
AU,RENAL DISORDER,1
AU,RENAL FAILURE,1
AU,RENAL FAILURE ACUTE,1
AU,REPRODUCTIVE TRACT DISORDER,1
AU,RESTLESS LEGS SYNDROME,1
AU,RETINAL EXUDATES,1
AU,RETINAL VEIN THROMBOSIS,1
AU,RETINOPATHY,1
AU,RHEUMATOID ARTHRITIS,1
AU,SEBORRHOEIC DERMATITIS,1
AU,SEIZURE,1
AU,SENSATION OF HEAVINESS,1
AU,SENSORY DISTURBANCE,1
AU,SEPSIS,1
AU,SKIN CANCER,1
AU,SKIN INFECTION,1
AU,SOMNOLENCE,1
AU,STAPHYLOCOCCAL ABSCESS,1
AU,TACHYCARDIA,1
AU,TENDON RUPTURE,1
AU,THERMAL BURN,1
AU,THERMOHYPOAESTHESIA,1
AU,THROMBOSIS,1
AU,TRANSIENT ISCHAEMIC ATTACK,1
AU,TUBERCULOSIS,1
AU,TUBULOINTERSTITIAL NEPHRITIS,1
AU,TYPE 2 DIABETES MELLITUS,1
AU,UMBILICAL CORD THROMBOSIS,1
AU,UPPER RESPIRATORY TRACT INFECTION,1
AU,URINE ODOUR ABNORMAL,1
AU,UTERINE CANCER,1
AU,VASODILATION PROCEDURE,1
AU,VISION BLURRED,1
AU,VISUAL ACUITY REDUCED,1
AU,VISUAL IMPAIRMENT,1
AU,VITAMIN D DECREASED,1
AU,VOLVULUS,1
AU,WOUND INFECTION,1
AU,WRIST FRACTURE,1
AU,WRONG TECHNIQUE IN DRUG USAGE PROCESS,1
AT,DEATH,9
AT,MULTIPLE SCLEROSIS RELAPSE,5
AT,INFLUENZA LIKE ILLNESS,4
AT,LOW BIRTH WEIGHT BABY,4
AT,EPILEPSY,3
AT,FOETAL EXPOSURE DURING PREGNANCY,3
AT,INJECTION SITE PAIN,3
AT,MATERNAL EXPOSURE DURING PREGNANCY,3
AT,MYOCARDIAL INFARCTION,3
AT,PAIN IN EXTREMITY,3
AT,PANNICULITIS,3
AT,BREAST CANCER,2
AT,CEREBROVASCULAR ACCIDENT,2
AT,DRUG INTOLERANCE,2
AT,GENERAL PHYSICAL HEALTH DETERIORATION,2
AT,HYPERTENSION,2
AT,INFLUENZA,2
AT,MUSCLE SPASMS,2
AT,PERIPHERAL SWELLING,2
AT,PLACENTA PRAEVIA,2
AT,PNEUMONIA,2
AT,ABDOMINAL DISTENSION,1
AT,ABDOMINAL SEPSIS,1
AT,ABSCESS,1
AT,ACTIVATED PARTIAL THROMBOPLASTIN TIME PROLONGED,1
AT,ADRENAL ADENOMA,1
AT,AMMONIA INCREASED,1
AT,ANAEMIA,1
AT,ANAL FISTULA,1
AT,ANGINA PECTORIS,1
AT,ANGIOMYOLIPOMA,1
AT,ASTHENIA,1
AT,AUTOIMMUNE HEPATITIS,1
AT,BACK PAIN,1
AT,BALANCE DISORDER,1
AT,BLINDNESS,1
AT,BLOOD CREATINE PHOSPHOKINASE INCREASED,1
AT,BLOOD IRON INCREASED,1
AT,BLOOD THYROID STIMULATING HORMONE INCREASED,1
AT,BONE CYST,1
AT,BREAST CYST,1
AT,BREECH PRESENTATION,1
AT,CAESAREAN SECTION,1
AT,CARDIAC DISORDER,1
AT,CATARACT,1
AT,CHILLS,1
AT,CIRCULATORY COLLAPSE,1
AT,CUTANEOUS LUPUS ERYTHEMATOSUS,1
AT,DEPRESSION,1
AT,DIPLOPIA,1
AT,DRUG HYPERSENSITIVITY,1
AT,DRUG INEFFECTIVE,1
AT,DRUG-INDUCED LIVER INJURY,1
AT,DYSAESTHESIA,1
AT,ERYTHEMA,1
AT,FALL,1
AT,FATIGUE,1
AT,FLATULENCE,1
AT,FOETAL EXPOSURE TIMING UNSPECIFIED,1
AT,GASTRITIS,1
AT,GASTROINTESTINAL PAIN,1
AT,HAEMOGLOBIN DECREASED,1
AT,HAEMORRHAGE IN PREGNANCY,1
AT,HELICOBACTER GASTRITIS,1
AT,HEMIPLEGIA,1
AT,HEPATIC NEOPLASM,1
AT,HORMONE LEVEL ABNORMAL,1
AT,HYPOAESTHESIA ORAL,1
AT,INCORRECT ROUTE OF DRUG ADMINISTRATION,1
AT,INFECTION,1
AT,INFLAMMATION,1
AT,INJECTION SITE BRUISING,1
AT,INJECTION SITE INDURATION,1
AT,INJECTION SITE NECROSIS,1
AT,LACK OF INJECTION SITE ROTATION,1
